#{"t_start": 1555726407.669271, "env_id": "Catcher3d-v1"}
r,l,t,scoring_reward
31.437,250,1704.5177,0.0
33.1135,250,1715.5874,2.0
28.1036,250,1726.7021,0.0
27.8399,250,1738.0347,0.0
32.156,250,1749.1603,1.0
29.6609,250,1760.4632,1.0
31.5279,250,1771.939,1.0
29.7797,250,1783.146,1.0
34.7936,250,1794.3488,2.0
29.0597,250,1805.6533,0.0
24.956,250,1817.0485,0.0
30.4395,250,1828.3107,0.0
32.2497,250,1839.6439,1.0
31.2944,250,1850.9255,1.0
27.9939,250,1862.3871,1.0
33.6623,250,1873.6986,1.0
27.5427,250,1884.7407,0.0
29.7139,250,1896.1713,0.0
28.1292,250,1907.4303,0.0
31.8458,250,1916.1501,2.0
36.0589,250,1927.4134,2.0
30.3749,250,1938.6179,0.0
27.0481,250,1949.8666,0.0
30.3214,250,1961.1066,0.0
27.3038,250,1972.8849,0.0
27.2798,250,1984.9408,0.0
29.3494,250,1996.4029,0.0
26.7118,250,2007.8456,0.0
26.222,250,2018.9906,0.0
28.9734,250,2030.2139,0.0
31.6423,250,2041.3941,1.0
30.3162,250,2052.5991,0.0
25.8357,250,2063.987,0.0
29.2731,250,2075.6822,0.0
31.6612,250,2086.9858,2.0
29.7863,250,2098.4542,1.0
30.1667,250,2109.9198,1.0
31.0763,250,2121.1769,0.0
28.1935,250,2132.6112,0.0
26.3865,250,2144.0119,0.0
29.4031,250,2155.3198,1.0
31.3052,250,2164.0858,0.0
30.8705,250,2175.3479,1.0
31.4473,250,2186.539,1.0
32.8729,250,2198.0233,1.0
26.222,250,2209.2964,0.0
31.0428,250,2220.5874,0.0
25.2793,250,2231.7047,0.0
31.9253,250,2243.074,1.0
29.898,250,2254.4145,1.0
32.0041,250,2265.6916,0.0
28.3438,250,2277.0036,0.0
27.439,250,2288.879,0.0
31.2698,250,2300.9076,0.0
31.2574,250,2312.239,0.0
31.5115,250,2323.5786,1.0
28.9358,250,2334.8744,0.0
28.1578,250,2346.2446,0.0
27.4491,250,2357.6095,0.0
28.3482,250,2369.1221,0.0
29.9707,250,2380.7355,0.0
30.1622,250,2392.0723,1.0
31.5897,250,2400.9675,1.0
30.7396,250,2412.1611,1.0
27.9219,250,2423.4301,1.0
28.1301,250,2434.7858,0.0
30.8829,250,2446.1506,1.0
27.3036,250,2457.7216,0.0
28.7198,250,2469.1368,0.0
30.0117,250,2480.413,1.0
30.4689,250,2491.9386,0.0
28.0399,250,2503.2991,0.0
35.1345,250,2514.6317,1.0
27.822,250,2526.0703,0.0
36.4804,250,2537.3948,2.0
36.2324,250,2548.7924,3.0
28.5714,250,2560.1058,0.0
30.3019,250,2571.3798,1.0
33.0989,250,2582.6167,1.0
26.1397,250,2593.9467,0.0
35.1646,250,2605.9018,1.0
30.2014,250,2617.7261,0.0
30.769,250,2629.0685,1.0
34.6222,250,2637.8007,2.0
30.5241,250,2649.0215,0.0
29.5151,250,2660.2685,0.0
33.9929,250,2671.6687,1.0
31.356,250,2683.0739,1.0
38.7796,250,2694.414,4.0
31.5523,250,2705.798,0.0
33.2079,250,2717.0649,2.0
32.7871,250,2728.2633,0.0
27.7096,250,2739.6868,0.0
35.51,250,2750.9055,2.0
31.7557,250,2762.1604,2.0
31.1149,250,2773.5228,0.0
33.674,250,2784.9052,1.0
33.336,250,2796.3644,2.0
34.041,250,2807.8056,1.0
32.7159,250,2819.2006,0.0
34.5073,250,2830.5621,2.0
36.1589,250,2841.9011,2.0
31.8435,250,2853.2621,1.0
29.3003,250,2864.7282,0.0
33.0319,250,2876.1879,0.0
29.3078,250,2885.1655,0.0
25.8969,250,2896.4742,0.0
30.1895,250,2907.7818,1.0
33.609,250,2919.377,1.0
31.4318,250,2931.6976,0.0
31.6339,250,2943.3463,1.0
28.6131,250,2954.7859,0.0
28.1472,250,2965.9975,0.0
28.9584,250,2977.8631,1.0
26.6919,250,2989.2289,0.0
26.036,250,3000.6564,0.0
28.3169,250,3012.1394,0.0
29.577,250,3023.6502,0.0
35.1584,250,3035.1446,2.0
30.6094,250,3046.6746,0.0
27.6264,250,3058.1088,0.0
29.5581,250,3069.628,1.0
31.2974,250,3081.1875,0.0
26.8646,250,3092.845,0.0
29.9541,250,3104.4277,0.0
28.9392,250,3116.06,0.0
30.7975,250,3125.1086,0.0
29.6905,250,3136.5881,1.0
31.8159,250,3147.992,0.0
29.6146,250,3159.3307,0.0
29.8293,250,3170.7626,0.0
32.7667,250,3182.5399,1.0
30.4732,250,3193.9009,0.0
30.1504,250,3205.3362,1.0
32.1634,250,3216.6199,0.0
29.3887,250,3228.0355,1.0
31.3408,250,3240.2449,1.0
34.4219,250,3252.111,1.0
30.6331,250,3263.6103,0.0
28.9236,250,3274.9947,0.0
30.5365,250,3286.5084,0.0
30.0595,250,3298.0564,0.0
31.6252,250,3309.4418,1.0
30.4546,250,3320.9838,0.0
31.5408,250,3332.5511,1.0
33.0117,250,3344.2307,1.0
31.2783,250,3355.6768,1.0
28.0739,250,3364.653,0.0
31.4172,250,3376.0382,0.0
28.3718,250,3387.4233,0.0
33.5738,250,3398.8899,1.0
29.7045,250,3410.1563,0.0
31.7707,250,3421.6306,0.0
30.0356,250,3434.4365,0.0
36.0293,250,3445.7076,2.0
33.963,250,3457.0525,0.0
39.3168,250,3468.3537,3.0
32.3671,250,3479.8099,1.0
31.1574,250,3491.3014,0.0
29.8277,250,3502.6834,0.0
30.2534,250,3514.1463,0.0
31.718,250,3525.7434,0.0
32.3424,250,3537.3646,1.0
32.0132,250,3548.8293,0.0
33.896,250,3561.6893,1.0
34.8003,250,3572.8213,1.0
30.1175,250,3584.534,0.0
38.3115,250,3596.0396,3.0
30.8036,250,3607.3295,0.0
33.1373,250,3616.3522,1.0
32.5401,250,3627.6993,1.0
34.8215,250,3639.0951,2.0
30.8026,250,3650.4902,0.0
28.9355,250,3662.0563,0.0
38.5586,250,3673.4014,4.0
29.0216,250,3684.653,0.0
32.7633,250,3696.0209,1.0
31.2446,250,3707.4947,0.0
33.2146,250,3719.0955,2.0
32.1274,250,3730.542,1.0
35.2032,250,3742.0219,1.0
34.9882,250,3753.5271,1.0
31.5365,250,3765.1993,1.0
34.1301,250,3776.9747,1.0
33.4194,250,3788.8152,1.0
32.5253,250,3800.3384,1.0
30.9813,250,3811.8125,0.0
29.9401,250,3823.3549,0.0
30.8267,250,3835.0389,0.0
31.7878,250,3846.5331,1.0
27.343,250,3855.6675,0.0
29.3951,250,3867.4208,0.0
29.6443,250,3880.445,0.0
29.7575,250,3891.9959,1.0
30.2166,250,3903.7963,0.0
35.0362,250,3915.3395,1.0
32.1971,250,3926.9381,1.0
29.8366,250,3938.6904,0.0
33.9325,250,3950.059,1.0
32.9605,250,3961.5324,0.0
29.4837,250,3973.0745,0.0
32.3438,250,3984.6493,1.0
34.7869,250,3996.2397,2.0
33.3495,250,4007.7552,1.0
32.3466,250,4019.23,0.0
32.3423,250,4030.7971,0.0
29.6092,250,4042.2767,0.0
32.6999,250,4053.8832,1.0
32.7522,250,4065.4991,0.0
33.5994,250,4076.9718,0.0
28.0756,250,4088.7409,0.0
34.0398,250,4097.8781,1.0
30.3055,250,4109.4849,0.0
31.3,250,4120.9895,0.0
34.366,250,4132.4764,1.0
31.9761,250,4144.0529,0.0
36.7038,250,4155.6588,3.0
28.6658,250,4167.1193,0.0
28.7907,250,4178.894,0.0
30.4217,250,4191.4879,0.0
34.3826,250,4202.987,1.0
29.833,250,4214.5997,0.0
30.5322,250,4225.9842,0.0
27.9539,250,4237.5942,0.0
30.9458,250,4249.1678,1.0
38.763,250,4260.7818,3.0
38.3874,250,4272.332,2.0
30.6538,250,4283.8677,0.0
30.457,250,4295.6443,0.0
31.833,250,4307.0341,0.0
35.2828,250,4318.4858,1.0
28.2562,250,4329.9458,0.0
28.5781,250,4341.5619,0.0
31.3378,250,4350.5481,0.0
30.7528,250,4362.0367,0.0
28.8927,250,4373.4441,0.0
33.1475,250,4385.1734,1.0
32.4429,250,4396.6692,0.0
34.414,250,4408.1359,1.0
30.2595,250,4419.4875,0.0
31.4608,250,4430.9135,1.0
29.7259,250,4442.2777,0.0
41.1835,250,4453.7173,2.0
35.168,250,4465.1526,0.0
36.9967,250,4476.7144,2.0
35.5018,250,4488.1939,1.0
33.0709,250,4499.6945,0.0
33.7801,250,4512.6289,1.0
34.5654,250,4524.0563,1.0
29.568,250,4535.9485,0.0
34.3769,250,4547.5479,1.0
32.359,250,4559.0069,1.0
33.2635,250,4570.4247,1.0
30.8928,250,4581.9992,0.0
32.0953,250,4591.2309,1.0
35.4201,250,4602.6939,0.0
38.5906,250,4614.1606,2.0
35.9876,250,4625.6577,1.0
33.3403,250,4637.2661,0.0
32.2927,250,4648.7745,1.0
35.9738,250,4660.3038,1.0
31.3555,250,4671.7549,0.0
35.6837,250,4683.3672,1.0
31.161,250,4694.7997,0.0
33.7951,250,4706.3762,2.0
33.4667,250,4718.1274,0.0
36.4464,250,4729.6807,1.0
30.0272,250,4741.5884,0.0
29.9874,250,4753.1165,0.0
32.7429,250,4764.6094,1.0
27.0205,250,4776.3796,0.0
30.0619,250,4788.3468,1.0
27.8234,250,4800.1116,0.0
35.5864,250,4811.7626,1.0
36.6877,250,4824.4222,1.0
33.0915,250,4833.6043,0.0
36.2257,250,4845.1779,1.0
34.7531,250,4856.6281,0.0
35.6607,250,4868.4248,1.0
30.5644,250,4879.9481,0.0
32.0495,250,4891.4304,0.0
32.2443,250,4903.0595,0.0
28.7777,250,4914.9363,0.0
30.585,250,4926.8458,0.0
30.301,250,4938.4316,0.0
28.1707,250,4950.0312,0.0
29.5122,250,4961.6321,0.0
34.1007,250,4973.1371,0.0
35.3058,250,4984.7493,0.0
35.7452,250,4996.3373,2.0
33.7859,250,5007.9827,0.0
36.4244,250,5019.4852,2.0
38.1173,250,5030.9316,2.0
33.8111,250,5042.3904,1.0
32.7308,250,5053.9132,0.0
31.0352,250,5065.4299,0.0
31.3942,250,5076.9339,0.0
32.6342,250,5085.9287,1.0
42.4691,250,5097.2824,4.0
32.7234,250,5108.8847,0.0
34.3828,250,5120.1872,1.0
33.8004,250,5131.6253,0.0
33.4576,250,5144.4107,1.0
35.4823,250,5155.7189,1.0
32.1738,250,5166.9897,1.0
36.7094,250,5178.455,1.0
32.3162,250,5189.8684,0.0
38.1172,250,5201.417,2.0
30.8264,250,5214.226,0.0
35.1891,250,5226.0515,1.0
31.8717,250,5237.5162,0.0
32.944,250,5249.0332,1.0
36.6734,250,5260.6774,1.0
33.7391,250,5272.2363,1.0
33.1361,250,5283.7133,0.0
33.3311,250,5295.2306,0.0
34.5291,250,5306.8607,0.0
35.7878,250,5318.5305,0.0
30.1306,250,5327.7136,0.0
34.6307,250,5339.3849,2.0
34.3694,250,5350.9828,1.0
32.7406,250,5362.4779,0.0
34.4742,250,5373.8979,0.0
41.3172,250,5385.6887,4.0
40.6838,250,5397.0559,3.0
36.7669,250,5408.4195,2.0
34.1333,250,5419.8883,1.0
37.6415,250,5431.3667,1.0
40.7577,250,5442.9476,2.0
36.2757,250,5455.2009,0.0
34.8041,250,5467.2981,1.0
31.9907,250,5478.8318,0.0
36.2545,250,5490.3971,1.0
34.7485,250,5502.0973,0.0
33.8839,250,5513.5198,0.0
32.3412,250,5524.9962,0.0
34.8617,250,5536.6175,1.0
32.4309,250,5548.1248,0.0
33.0031,250,5559.8059,0.0
30.8303,250,5569.0928,0.0
32.9003,250,5580.7724,0.0
36.9785,250,5592.2996,2.0
33.5631,250,5603.8752,0.0
41.7766,250,5615.4249,3.0
33.36,250,5626.7233,0.0
37.2735,250,5638.3495,1.0
41.0458,250,5649.7487,2.0
34.2164,250,5661.1536,0.0
38.8658,250,5672.675,2.0
36.8577,250,5684.1068,1.0
37.3443,250,5695.7297,2.0
37.8974,250,5707.4382,1.0
35.7049,250,5718.9745,0.0
34.4228,250,5730.5368,0.0
37.219,250,5742.2784,2.0
37.469,250,5753.7267,1.0
38.1493,250,5765.2339,2.0
35.6945,250,5778.1229,1.0
30.1199,250,5789.5496,0.0
38.0582,250,5800.9687,1.0
37.5707,250,5812.3529,1.0
32.5461,250,5821.5071,0.0
33.712,250,5832.814,0.0
33.2233,250,5844.172,0.0
38.2592,250,5855.6319,2.0
35.4296,250,5866.9466,0.0
33.3788,250,5878.354,0.0
35.2172,250,5889.7521,0.0
33.2662,250,5901.2992,0.0
35.1232,250,5912.6128,0.0
39.2491,250,5924.2021,2.0
33.9607,250,5935.7126,1.0
38.7311,250,5947.4659,2.0
33.5624,250,5959.021,0.0
33.9384,250,5970.5486,0.0
35.0215,250,5982.2562,1.0
36.0527,250,5993.7371,0.0
40.3631,250,6005.2821,2.0
35.2437,250,6016.6709,0.0
37.6125,250,6028.1724,1.0
33.9223,250,6039.738,0.0
34.5148,250,6051.1265,0.0
35.9529,250,6060.2508,0.0
42.1524,250,6071.543,4.0
41.0794,250,6083.2005,2.0
36.8616,250,6095.8101,1.0
33.0293,250,6107.3186,0.0
36.5019,250,6118.6798,1.0
32.6161,250,6130.048,0.0
35.8326,250,6141.4962,0.0
40.8847,250,6153.1245,3.0
34.042,250,6164.5488,0.0
32.2829,250,6176.0719,0.0
35.5571,250,6187.8739,0.0
37.3747,250,6199.5268,1.0
37.8425,250,6211.068,1.0
35.476,250,6222.6155,0.0
35.6614,250,6234.1522,1.0
33.5094,250,6245.5842,0.0
33.6266,250,6257.0056,0.0
41.836,250,6268.5468,3.0
38.5383,250,6280.0265,1.0
37.9444,250,6291.5254,2.0
45.6713,250,6300.5912,4.0
37.1179,250,6311.9768,1.0
31.8291,250,6323.3959,0.0
30.7422,250,6334.8584,0.0
37.4459,250,6346.297,1.0
32.429,250,6357.7071,0.0
35.2622,250,6369.1118,0.0
39.0702,250,6380.6013,2.0
34.048,250,6392.3943,0.0
36.1968,250,6404.9603,2.0
36.8359,250,6416.7183,1.0
36.494,250,6428.4578,1.0
33.6247,250,6440.0374,0.0
33.4326,250,6451.5358,0.0
36.0737,250,6463.1429,1.0
35.3611,250,6474.6276,0.0
38.6517,250,6486.1278,2.0
41.1267,250,6497.6375,2.0
35.3996,250,6509.1644,0.0
33.4288,250,6520.6141,0.0
42.561,250,6532.166,3.0
37.212,250,6543.7842,2.0
41.664,250,6552.8328,3.0
36.9452,250,6564.2419,1.0
35.1877,250,6575.7126,0.0
34.0602,250,6587.4276,1.0
36.6777,250,6598.9725,1.0
31.9567,250,6610.4608,0.0
33.49,250,6621.9676,1.0
35.7716,250,6633.4173,1.0
37.1542,250,6644.944,1.0
36.6604,250,6656.4821,0.0
33.5399,250,6668.1495,0.0
34.9636,250,6679.6829,0.0
34.1486,250,6691.345,0.0
33.0515,250,6702.7991,0.0
36.6168,250,6714.2152,1.0
39.9509,250,6726.9993,2.0
39.5228,250,6738.431,1.0
35.5564,250,6750.0805,0.0
38.9399,250,6761.6131,2.0
36.4971,250,6773.0917,2.0
34.3744,250,6784.6804,1.0
33.4926,250,6793.7563,0.0
38.3847,250,6805.1286,2.0
43.319,250,6816.5958,3.0
37.0291,250,6828.0757,1.0
35.4441,250,6839.5589,1.0
39.7946,250,6851.0376,1.0
37.2289,250,6862.4791,1.0
35.8336,250,6874.0899,1.0
36.2316,250,6885.4436,1.0
33.8052,250,6896.8457,0.0
38.9055,250,6908.4786,1.0
35.2073,250,6919.8762,0.0
35.9402,250,6931.4296,0.0
41.6125,250,6943.1281,2.0
35.2323,250,6954.6075,0.0
39.2176,250,6966.0145,1.0
34.7687,250,6977.5529,0.0
35.045,250,6989.5845,0.0
40.6239,250,7002.4089,2.0
32.2182,250,7013.8769,0.0
32.5189,250,7025.7464,0.0
40.6751,250,7035.5281,2.0
33.9297,250,7047.5335,0.0
39.9457,250,7059.1703,2.0
38.5669,250,7070.5395,1.0
34.5187,250,7081.9948,0.0
38.4131,250,7093.5058,1.0
42.7303,250,7104.9101,2.0
36.8074,250,7116.2897,1.0
37.5159,250,7127.7078,1.0
36.9476,250,7139.3949,0.0
34.6597,250,7150.8699,0.0
33.9573,250,7162.4091,0.0
34.156,250,7173.9464,0.0
39.6953,250,7185.6929,2.0
35.5826,250,7197.1713,0.0
35.268,250,7208.6418,1.0
33.1927,250,7220.2441,0.0
37.9953,250,7231.8331,1.0
36.6919,250,7243.4516,1.0
38.2097,250,7255.0512,1.0
35.3529,250,7266.7639,1.0
39.4811,250,7278.3405,2.0
37.4437,250,7287.4433,1.0
37.1112,250,7299.0317,0.0
37.0885,250,7310.504,0.0
36.767,250,7321.8958,0.0
35.5883,250,7333.2944,0.0
38.68,250,7344.9376,1.0
37.1276,250,7357.8472,0.0
44.7693,250,7369.0263,3.0
35.7032,250,7380.6885,1.0
37.4269,250,7392.1688,0.0
35.8574,250,7403.6166,1.0
34.9948,250,7415.2162,0.0
35.0723,250,7426.794,0.0
35.8143,250,7438.2568,0.0
36.3034,250,7449.8901,0.0
34.0149,250,7461.3662,0.0
39.3669,250,7472.8024,2.0
38.2203,250,7484.3052,0.0
39.0821,250,7495.7785,0.0
38.894,250,7507.4801,1.0
37.9301,250,7519.0377,1.0
35.8539,250,7528.173,0.0
36.5203,250,7539.8427,1.0
34.9846,250,7551.4047,0.0
36.7375,250,7562.8741,0.0
37.017,250,7574.4939,1.0
35.3075,250,7585.987,0.0
37.9869,250,7597.6253,1.0
35.0547,250,7609.1851,0.0
34.9938,250,7620.8468,0.0
38.5609,250,7632.5022,1.0
39.1035,250,7643.8945,1.0
36.5259,250,7655.4313,0.0
36.8015,250,7667.4222,1.0
37.2533,250,7679.7232,1.0
35.5237,250,7691.2877,0.0
45.7765,250,7702.8828,4.0
37.1447,250,7714.5154,0.0
42.3121,250,7726.1309,2.0
36.0623,250,7737.7965,0.0
31.9731,250,7749.4621,0.0
35.2844,250,7761.3939,0.0
33.0987,250,7771.7911,0.0
34.4745,250,7783.4757,0.0
38.63,250,7794.8004,1.0
37.7047,250,7806.2002,0.0
35.427,250,7817.5937,0.0
38.4213,250,7829.062,1.0
36.8021,250,7840.5707,1.0
38.0108,250,7852.3139,1.0
37.2157,250,7863.8155,0.0
35.4295,250,7875.255,1.0
37.749,250,7886.7084,1.0
39.7695,250,7898.1861,2.0
39.449,250,7909.6985,1.0
34.5722,250,7921.2388,0.0
38.8959,250,7932.6687,1.0
37.3299,250,7944.0701,0.0
34.5867,250,7955.5864,0.0
39.1348,250,7967.205,2.0
35.7327,250,7978.7113,0.0
33.7121,250,7990.2741,0.0
36.1248,250,8001.719,0.0
39.3172,250,8013.139,1.0
35.0221,250,8022.1923,0.0
43.3932,250,8033.6729,3.0
36.3511,250,8045.1359,0.0
35.7437,250,8056.523,0.0
38.7145,250,8069.264,1.0
34.2834,250,8081.0936,0.0
38.1963,250,8092.5813,0.0
42.9709,250,8104.2853,3.0
35.2307,250,8115.733,0.0
37.7224,250,8129.2407,1.0
39.1854,250,8141.0979,1.0
40.3126,250,8152.5839,1.0
37.9524,250,8164.011,1.0
38.6352,250,8175.4892,1.0
45.7992,250,8187.0298,4.0
35.7155,250,8199.1378,0.0
38.0662,250,8210.6811,1.0
44.0804,250,8222.3679,3.0
40.4068,250,8233.8313,1.0
40.1807,250,8245.3338,2.0
40.8554,250,8257.1709,1.0
36.6673,250,8266.1854,1.0
42.2251,250,8277.5796,1.0
38.7902,250,8289.0463,1.0
37.3919,250,8300.4787,0.0
39.3327,250,8311.8751,1.0
39.1069,250,8323.627,1.0
37.6979,250,8335.1707,1.0
33.6476,250,8346.8756,0.0
35.3335,250,8358.189,0.0
43.1083,250,8369.5608,2.0
34.45,250,8382.4428,0.0
38.3642,250,8395.6463,1.0
40.962,250,8407.3452,1.0
44.4096,250,8418.7003,4.0
40.6307,250,8430.158,2.0
43.6859,250,8441.5482,3.0
37.9186,250,8453.0106,0.0
36.75,250,8464.4919,0.0
37.4055,250,8476.0652,0.0
35.0714,250,8487.5578,0.0
37.9295,250,8499.1662,1.0
38.1822,250,8508.2296,1.0
36.8024,250,8519.5641,0.0
35.3682,250,8530.8936,0.0
37.5365,250,8542.4043,1.0
41.0239,250,8553.9442,2.0
41.6667,250,8565.2618,2.0
36.4452,250,8576.6597,1.0
39.0403,250,8588.2271,0.0
38.3682,250,8599.6852,1.0
38.4811,250,8611.1178,1.0
42.4162,250,8622.5625,3.0
41.9074,250,8633.9724,2.0
39.9216,250,8645.5159,1.0
38.7896,250,8657.0702,1.0
36.4541,250,8668.5453,0.0
36.6253,250,8680.0534,0.0
38.3925,250,8691.7016,0.0
39.313,250,8704.6553,1.0
36.3116,250,8716.3122,0.0
40.6632,250,8727.924,1.0
42.4597,250,8739.5042,2.0
36.4331,250,8750.9913,0.0
40.4818,250,8760.1059,1.0
44.8068,250,8773.121,3.0
42.8154,250,8784.4115,2.0
41.0689,250,8795.8506,2.0
38.0788,250,8807.4592,0.0
41.8512,250,8818.9109,2.0
41.9199,250,8830.2341,3.0
41.5952,250,8841.7409,2.0
43.8293,250,8853.3397,2.0
33.2653,250,8864.8841,0.0
43.1359,250,8876.3227,3.0
40.3253,250,8887.8186,1.0
45.722,250,8899.328,3.0
38.2812,250,8910.8238,0.0
42.0804,250,8922.2574,2.0
39.9896,250,8933.8244,1.0
44.6482,250,8945.5596,3.0
38.9787,250,8957.029,1.0
38.9277,250,8968.5501,0.0
40.4216,250,8980.0023,1.0
43.128,250,8991.6276,3.0
44.075,250,9001.4718,3.0
37.931,250,9013.7993,0.0
42.7756,250,9025.5079,2.0
40.1319,250,9037.125,1.0
42.4683,250,9048.6035,2.0
37.3658,250,9060.1445,0.0
47.7001,250,9071.6981,4.0
41.9904,250,9083.0589,2.0
41.0807,250,9094.6292,2.0
37.8546,250,9105.9973,1.0
40.7603,250,9117.3715,2.0
42.5131,250,9128.8669,2.0
46.1858,250,9140.2728,3.0
38.0746,250,9151.8921,1.0
40.4871,250,9163.3318,2.0
42.8304,250,9174.9674,3.0
36.2193,250,9186.7994,0.0
40.2543,250,9198.459,1.0
36.7015,250,9209.8634,1.0
36.9734,250,9221.4202,0.0
40.3322,250,9232.7732,1.0
41.9482,250,9241.9042,2.0
36.7605,250,9253.3132,1.0
36.53,250,9264.7847,0.0
