#{"t_start": 1555726408.018975, "env_id": "Catcher3d-v1"}
r,l,t,scoring_reward
33.8909,250,1249.5327,2.0
32.6531,250,1260.7322,1.0
31.9031,250,1271.7654,1.0
32.7132,250,1282.715,2.0
24.6706,250,1293.8291,0.0
31.1119,250,1304.6889,2.0
29.7325,250,1315.7145,1.0
27.6738,250,1326.7705,0.0
29.2349,250,1338.3518,1.0
29.4057,250,1350.1218,0.0
31.1373,250,1361.1142,0.0
30.1531,250,1372.2831,1.0
36.071,250,1383.4958,2.0
27.2399,250,1394.48,0.0
30.0831,250,1405.5295,0.0
28.8389,250,1416.8447,0.0
30.6201,250,1427.9268,1.0
27.3997,250,1439.1107,0.0
30.1751,250,1447.5737,0.0
28.1701,250,1458.6711,0.0
32.5369,250,1469.9107,1.0
36.0642,250,1481.1346,3.0
32.6712,250,1492.1262,1.0
25.9325,250,1503.4247,0.0
31.8606,250,1514.4728,1.0
29.8701,250,1525.4882,0.0
29.4801,250,1536.8988,0.0
29.3254,250,1547.9345,0.0
31.4226,250,1559.2311,1.0
27.0285,250,1570.592,0.0
29.3621,250,1581.8522,0.0
29.1074,250,1593.0925,1.0
30.2967,250,1604.3206,1.0
31.5081,250,1616.6757,1.0
28.5329,250,1627.5595,0.0
32.6132,250,1638.6021,2.0
32.7186,250,1649.8623,1.0
28.1068,250,1662.2382,0.0
29.3001,250,1673.1228,0.0
26.1975,250,1681.9069,0.0
30.204,250,1693.0305,1.0
35.1412,250,1704.1684,2.0
29.8645,250,1715.2373,1.0
25.9745,250,1726.3549,0.0
32.9857,250,1737.6852,1.0
32.6034,250,1748.8094,1.0
30.2486,250,1760.1147,1.0
31.096,250,1771.587,0.0
27.9829,250,1782.7973,0.0
28.2859,250,1793.9993,0.0
27.2126,250,1805.3041,0.0
29.3375,250,1816.6984,1.0
30.1792,250,1827.9621,0.0
29.4477,250,1839.2962,0.0
30.314,250,1850.576,0.0
29.0655,250,1862.0381,1.0
30.2466,250,1873.3495,0.0
32.1257,250,1884.3908,0.0
27.8458,250,1895.8226,0.0
27.3728,250,1907.0816,0.0
34.3721,250,1915.8018,3.0
30.6774,250,1927.0625,0.0
33.3513,250,1938.2723,1.0
31.1923,250,1949.5165,2.0
29.3486,250,1960.7571,1.0
28.4541,250,1972.5301,0.0
33.5329,250,1984.5913,1.0
28.8612,250,1996.0538,0.0
29.4205,250,2007.4979,1.0
32.0836,250,2018.6409,1.0
30.598,250,2029.8638,0.0
29.3313,250,2041.0452,0.0
37.0999,250,2052.2486,3.0
35.3209,250,2063.6371,2.0
29.6512,250,2075.3333,0.0
29.5571,250,2086.636,0.0
32.6372,250,2098.106,1.0
30.128,250,2109.5699,0.0
30.5621,250,2120.8252,1.0
31.2267,250,2132.2623,2.0
30.9209,250,2143.6613,1.0
29.8393,250,2154.9702,0.0
26.6622,250,2163.7335,0.0
32.5359,250,2174.9981,1.0
29.1154,250,2186.1894,1.0
30.956,250,2197.6746,1.0
33.2327,250,2208.9477,2.0
29.614,250,2220.2378,0.0
29.2094,250,2231.3547,1.0
28.5205,250,2242.7248,0.0
27.8585,250,2254.0654,0.0
36.5223,250,2265.3416,2.0
29.5657,250,2276.6546,1.0
28.4625,250,2288.5314,0.0
30.1031,250,2300.558,1.0
27.9395,250,2311.8888,0.0
34.8592,250,2323.2311,2.0
27.0262,250,2334.5254,0.0
27.1701,250,2345.8951,0.0
27.1647,250,2357.2595,0.0
33.3018,250,2368.7725,2.0
27.7113,250,2380.3861,0.0
34.1898,250,2391.7185,1.0
32.1588,250,2400.6172,0.0
30.1495,250,2411.8114,1.0
31.0724,250,2423.0802,1.0
28.5765,250,2434.4366,0.0
33.9614,250,2445.7991,1.0
28.5444,250,2457.3772,0.0
27.958,250,2468.7838,0.0
33.9999,250,2480.0641,2.0
31.9467,250,2491.5899,1.0
33.3782,250,2502.9487,2.0
29.9714,250,2514.2824,1.0
34.5252,250,2525.7211,2.0
32.0112,250,2537.0458,1.0
29.5518,250,2548.4423,0.0
29.0036,250,2559.7568,0.0
30.9828,250,2571.0308,0.0
27.0309,250,2582.2664,0.0
27.9281,250,2593.5969,0.0
30.457,250,2605.5525,0.0
30.5295,250,2617.3767,0.0
27.5109,250,2628.7179,0.0
35.5901,250,2637.4508,3.0
31.0732,250,2648.6712,1.0
27.3019,250,2659.9181,0.0
29.8597,250,2671.3199,0.0
29.0534,250,2682.7244,0.0
32.0711,250,2694.0641,2.0
33.3138,250,2705.4492,1.0
29.8874,250,2716.7124,1.0
30.3049,250,2727.9137,0.0
29.6191,250,2739.3376,0.0
35.4338,250,2750.5557,1.0
34.6561,250,2761.8102,1.0
34.4749,250,2773.1722,2.0
34.1981,250,2784.5556,1.0
34.2298,250,2796.0155,1.0
31.2339,250,2807.456,1.0
29.84,250,2818.8515,0.0
31.0977,250,2830.2121,0.0
31.733,250,2841.5516,1.0
32.0811,250,2852.913,0.0
31.7764,250,2864.3792,0.0
29.6347,250,2875.8378,0.0
33.8759,250,2884.8139,1.0
32.1682,250,2896.1246,1.0
30.472,250,2907.4342,1.0
35.4864,250,2919.0274,2.0
30.9005,250,2931.3486,1.0
28.4501,250,2942.9963,0.0
33.4914,250,2954.4426,1.0
31.0134,250,2965.6476,0.0
30.5754,250,2977.5135,1.0
34.0577,250,2988.8794,2.0
28.8303,250,3000.3063,0.0
32.665,250,3011.7893,0.0
30.0572,250,3023.3008,0.0
31.2654,250,3034.7957,1.0
27.8478,250,3046.3253,0.0
32.1517,250,3057.7589,1.0
34.2636,250,3069.278,1.0
30.6919,250,3080.8384,0.0
28.652,250,3092.4956,0.0
31.9193,250,3104.0771,1.0
27.0815,250,3115.7109,0.0
28.831,250,3124.7588,0.0
32.1741,250,3136.2395,1.0
30.316,250,3147.6422,0.0
31.4922,250,3158.9803,1.0
31.2121,250,3170.4127,0.0
29.705,250,3182.1903,0.0
29.7249,250,3193.5521,0.0
31.7588,250,3204.9792,2.0
30.6764,250,3216.2699,1.0
29.8846,250,3227.6868,0.0
31.8959,250,3239.8931,0.0
33.2825,250,3251.7647,1.0
31.3035,250,3263.2606,1.0
35.7797,250,3274.6448,1.0
32.7063,250,3286.1591,1.0
33.8786,250,3297.7069,0.0
33.8944,250,3309.0923,1.0
33.8876,250,3320.6348,2.0
33.0766,250,3332.2018,1.0
28.4594,250,3343.8815,0.0
31.8107,250,3355.3273,0.0
27.4568,250,3364.3035,0.0
28.5789,250,3375.6887,1.0
31.0612,250,3387.0737,1.0
31.8112,250,3398.5398,1.0
35.062,250,3409.8124,2.0
29.2559,250,3421.2818,0.0
36.7579,250,3434.0898,3.0
33.6359,250,3445.3483,1.0
33.1613,250,3456.7036,1.0
31.6596,250,3468.0037,0.0
33.0843,250,3479.46,1.0
33.7737,250,3490.9526,1.0
31.9266,250,3502.3343,0.0
31.5412,250,3513.7976,0.0
33.031,250,3525.3942,0.0
32.9632,250,3537.0151,1.0
31.9101,250,3548.4797,1.0
30.8669,250,3561.3389,1.0
31.8306,250,3572.4713,1.0
28.9319,250,3584.1851,0.0
28.5975,250,3595.6911,0.0
38.2726,250,3606.9796,2.0
33.1718,250,3616.0027,0.0
30.9871,250,3627.3505,0.0
33.0129,250,3638.7482,1.0
31.5075,250,3650.1402,0.0
32.5186,250,3661.7065,1.0
33.8017,250,3673.0528,2.0
32.7268,250,3684.3036,1.0
28.4788,250,3695.6712,0.0
36.8199,250,3707.1451,2.0
29.8555,250,3718.7447,0.0
31.815,250,3730.1924,0.0
32.1088,250,3741.67,0.0
32.7079,250,3753.1775,1.0
31.7629,250,3764.8497,0.0
35.8707,250,3776.6252,1.0
35.953,250,3788.4656,1.0
29.493,250,3799.9898,0.0
33.9777,250,3811.4629,1.0
27.9705,250,3823.0046,0.0
31.051,250,3834.6892,0.0
29.0428,250,3846.1835,0.0
35.2259,250,3855.3146,2.0
29.6602,250,3867.0791,0.0
31.8307,250,3880.0937,0.0
29.9863,250,3891.6462,0.0
29.4782,250,3903.4453,0.0
30.3415,250,3914.9903,1.0
32.1852,250,3926.588,0.0
30.4457,250,3938.3414,1.0
36.5086,250,3949.7094,2.0
28.7211,250,3961.1823,0.0
31.2018,250,3972.7253,0.0
34.132,250,3984.2997,2.0
32.386,250,3995.8901,1.0
30.3474,250,4007.4057,0.0
31.3369,250,4018.88,0.0
35.2911,250,4030.4476,1.0
36.4133,250,4041.9271,2.0
31.3563,250,4053.5336,0.0
30.5552,250,4065.1491,0.0
34.3509,250,4076.6214,1.0
35.5115,250,4088.3909,2.0
28.2163,250,4097.5291,0.0
34.6669,250,4109.1352,2.0
34.599,250,4120.6399,1.0
38.2124,250,4132.1268,2.0
33.0964,250,4143.7032,0.0
32.4826,250,4155.3084,1.0
36.6569,250,4166.7695,1.0
31.0688,250,4178.5425,0.0
36.7817,250,4191.1369,2.0
27.805,250,4202.6368,0.0
32.3703,250,4214.2498,0.0
32.9278,250,4225.6315,1.0
35.4187,250,4237.2446,2.0
34.6422,250,4248.8183,1.0
30.9794,250,4260.4319,0.0
34.303,250,4271.9824,1.0
34.0432,250,4283.5177,1.0
31.5563,250,4295.2924,0.0
29.801,250,4306.6837,0.0
34.5426,250,4318.1372,2.0
31.1501,250,4329.5956,0.0
31.952,250,4341.2134,1.0
32.0267,250,4350.1973,1.0
27.805,250,4361.6894,0.0
33.3282,250,4373.0936,1.0
37.1544,250,4384.8228,1.0
33.7951,250,4396.3196,1.0
31.9051,250,4407.7911,0.0
31.1183,250,4419.1376,1.0
31.8693,250,4430.5647,0.0
33.4724,250,4441.9282,0.0
29.9638,250,4453.3681,0.0
32.1867,250,4464.8028,1.0
33.2115,250,4476.3648,1.0
32.7797,250,4487.8443,0.0
32.2055,250,4499.3449,0.0
32.2941,250,4512.2783,0.0
35.1712,250,4523.7072,1.0
33.335,250,4535.599,0.0
30.6074,250,4547.198,0.0
34.7922,250,4558.6573,2.0
33.7777,250,4570.0757,1.0
33.0221,250,4581.6518,1.0
33.7912,250,4590.8801,1.0
33.0285,250,4602.3447,0.0
33.2313,250,4613.811,1.0
34.7997,250,4625.3089,1.0
34.8723,250,4636.9178,1.0
35.5199,250,4648.4249,1.0
35.4465,250,4659.9542,2.0
34.8983,250,4671.4057,1.0
37.637,250,4683.0174,2.0
32.6914,250,4694.4499,0.0
31.2445,250,4706.0275,1.0
29.3576,250,4717.7779,0.0
31.3632,250,4729.3319,0.0
28.8928,250,4741.2389,0.0
31.3664,250,4752.7666,1.0
33.1865,250,4764.26,0.0
33.7064,250,4776.0294,0.0
31.5324,250,4787.9967,0.0
32.3534,250,4799.7614,0.0
31.4169,250,4811.4131,0.0
35.0868,250,4824.072,1.0
31.501,250,4833.2574,0.0
32.7065,250,4844.8282,1.0
33.0893,250,4856.2788,1.0
36.7464,250,4868.0751,1.0
32.6793,250,4879.6026,0.0
34.223,250,4891.0816,0.0
31.027,250,4902.7099,0.0
29.8286,250,4914.5865,0.0
31.3721,250,4926.496,1.0
30.6314,250,4938.082,0.0
31.2338,250,4949.6817,0.0
36.0666,250,4961.2833,2.0
33.2177,250,4972.7876,0.0
31.5841,250,4984.3992,0.0
31.2241,250,4995.9886,0.0
34.0093,250,5007.6327,0.0
33.095,250,5019.1349,0.0
31.2049,250,5030.5816,0.0
39.8792,250,5042.0404,2.0
35.4183,250,5053.563,1.0
32.0747,250,5065.0806,0.0
37.5854,250,5076.5848,1.0
33.5855,250,5085.5792,0.0
37.2595,250,5096.9328,0.0
33.715,250,5108.534,0.0
34.6657,250,5119.8376,0.0
36.0928,250,5131.2751,1.0
30.037,250,5144.0612,0.0
32.7896,250,5155.3702,0.0
36.2758,250,5166.6411,2.0
36.9319,250,5178.1051,1.0
38.5779,250,5189.5186,2.0
38.779,250,5201.0678,2.0
29.9965,250,5213.8793,0.0
35.5634,250,5225.7016,1.0
32.9107,250,5237.1662,0.0
34.3739,250,5248.6837,1.0
33.0405,250,5260.3278,0.0
35.6928,250,5271.8868,0.0
40.1635,250,5283.3632,3.0
30.8418,250,5294.8813,0.0
34.9139,250,5306.5112,0.0
34.3379,250,5318.1833,0.0
30.5244,250,5327.3633,0.0
29.5027,250,5339.0352,0.0
28.5251,250,5350.6362,0.0
34.0761,250,5362.1284,0.0
38.0605,250,5373.5483,2.0
34.6577,250,5385.3396,0.0
34.8627,250,5396.7289,1.0
35.8152,250,5408.0698,0.0
36.6598,250,5419.5385,1.0
35.1508,250,5431.0171,1.0
36.1631,250,5442.598,0.0
34.7318,250,5454.8514,1.0
33.1347,250,5466.9491,1.0
34.6267,250,5478.4824,1.0
36.1091,250,5490.048,0.0
41.0584,250,5501.7477,3.0
35.0336,250,5513.1709,0.0
36.7177,250,5524.6462,1.0
35.2381,250,5536.2669,1.0
39.5687,250,5547.7752,1.0
33.5706,250,5559.4543,0.0
37.2483,250,5568.743,2.0
36.739,250,5580.4228,1.0
34.1733,250,5591.9513,1.0
35.331,250,5603.5283,1.0
33.8478,250,5615.0752,0.0
36.0782,250,5626.3746,2.0
34.9531,250,5638.0,0.0
34.496,250,5649.3997,1.0
35.5305,250,5660.8041,1.0
41.7099,250,5672.325,3.0
36.3133,250,5683.7571,1.0
33.9109,250,5695.3797,0.0
34.9526,250,5707.0887,1.0
35.4049,250,5718.6252,2.0
35.0196,250,5730.1869,0.0
35.2501,250,5741.9274,1.0
33.5496,250,5753.3778,0.0
33.393,250,5764.8837,0.0
34.2877,250,5777.7735,0.0
33.6091,250,5789.1996,0.0
36.8345,250,5800.6187,1.0
34.5333,250,5811.9969,1.0
35.9481,250,5821.1568,1.0
34.5864,250,5832.4655,0.0
33.9419,250,5843.8219,0.0
33.3054,250,5855.2812,0.0
36.0994,250,5866.5993,1.0
34.6151,250,5878.0044,0.0
36.9882,250,5889.4021,2.0
33.4494,250,5900.9527,0.0
39.232,250,5912.2667,2.0
36.9386,250,5923.8497,0.0
37.5193,250,5935.3621,1.0
30.8616,250,5947.1167,0.0
30.9567,250,5958.6714,0.0
40.1324,250,5970.1991,2.0
36.6238,250,5981.9078,1.0
33.5468,250,5993.3876,0.0
34.6795,250,6004.9325,0.0
32.9546,250,6016.3218,0.0
36.0103,250,6027.8246,0.0
36.6287,250,6039.3932,1.0
36.2798,250,6050.7779,1.0
44.8721,250,6059.9012,4.0
36.7014,250,6071.1944,1.0
38.1171,250,6082.8511,1.0
35.4903,250,6095.4595,1.0
39.9703,250,6106.9682,2.0
35.907,250,6118.3327,1.0
35.8724,250,6129.6991,1.0
36.2772,250,6141.1463,1.0
33.148,250,6152.7752,0.0
36.3515,250,6164.199,2.0
33.645,250,6175.7223,1.0
34.1771,250,6187.5253,0.0
33.5954,250,6199.174,0.0
36.0047,250,6210.7193,1.0
37.9412,250,6222.265,1.0
35.341,250,6233.8033,0.0
37.0199,250,6245.2347,0.0
38.2096,250,6256.6622,0.0
35.4542,250,6268.1973,1.0
34.8332,250,6279.6772,0.0
35.6117,250,6291.1759,0.0
36.112,250,6300.2415,0.0
34.8732,250,6311.6265,1.0
36.8046,250,6323.0474,1.0
35.1521,250,6334.5084,0.0
38.2008,250,6345.9454,2.0
35.7192,250,6357.3581,0.0
37.6778,250,6368.763,1.0
36.1962,250,6380.251,1.0
35.6338,250,6392.0448,0.0
37.6948,250,6404.6108,1.0
37.9843,250,6416.3751,1.0
39.3891,250,6428.1082,1.0
32.7419,250,6439.6849,0.0
40.6118,250,6451.1858,2.0
36.0167,250,6462.7933,1.0
35.3302,250,6474.2772,0.0
35.1092,250,6485.7775,0.0
33.234,250,6497.2875,0.0
38.7579,250,6508.8137,1.0
36.485,250,6520.2643,0.0
34.8093,250,6531.8164,0.0
38.7353,250,6543.4354,3.0
33.6535,250,6552.4814,0.0
36.0874,250,6563.8941,0.0
39.5554,250,6575.3632,2.0
34.7047,250,6587.0787,1.0
38.494,250,6598.6231,1.0
35.7226,250,6610.1056,1.0
35.3756,250,6621.6181,0.0
37.3706,250,6633.0678,1.0
32.865,250,6644.5948,0.0
33.2329,250,6656.1421,0.0
35.5065,250,6667.7992,0.0
35.8078,250,6679.3336,1.0
35.5007,250,6691.0016,1.0
35.7797,250,6702.4502,0.0
36.1673,250,6713.8663,1.0
34.8653,250,6726.6477,0.0
36.3418,250,6738.081,0.0
37.2193,250,6749.73,1.0
36.1169,250,6761.2635,0.0
37.9448,250,6772.7429,2.0
32.5569,250,6784.3316,0.0
37.6906,250,6793.4093,1.0
37.7457,250,6804.7726,1.0
40.2507,250,6816.2473,1.0
36.2949,250,6827.7259,1.0
35.9605,250,6839.2067,0.0
33.888,250,6850.6816,0.0
34.6134,250,6862.1305,0.0
36.1389,250,6873.7401,0.0
38.5786,250,6885.0928,1.0
38.5814,250,6896.4962,1.0
36.0026,250,6908.1288,0.0
32.8917,250,6919.5266,0.0
36.6471,250,6931.0801,1.0
32.5832,250,6942.7779,0.0
37.6319,250,6954.2578,1.0
38.7828,250,6965.665,2.0
38.0823,250,6977.2009,1.0
34.6526,250,6989.2326,0.0
35.3995,250,7002.0591,0.0
40.4788,250,7013.5282,2.0
41.7395,250,7025.3969,2.0
37.4036,250,7035.1814,1.0
36.5356,250,7047.1839,1.0
35.3086,250,7058.822,1.0
37.2834,250,7070.1904,0.0
38.3166,250,7081.6449,1.0
34.2573,250,7093.1558,0.0
35.1213,250,7104.5613,1.0
33.956,250,7115.939,0.0
39.4612,250,7127.3546,1.0
39.0262,250,7139.0443,1.0
36.4896,250,7150.521,0.0
36.2923,250,7162.0595,0.0
40.2057,250,7173.5977,2.0
39.3072,250,7185.3433,2.0
35.6711,250,7196.8222,1.0
35.4594,250,7208.2922,0.0
34.0242,250,7219.8947,0.0
36.071,250,7231.4831,0.0
42.2838,250,7243.1018,3.0
33.2956,250,7254.7013,0.0
36.9713,250,7266.4145,1.0
35.2372,250,7277.9909,0.0
40.1508,250,7287.0934,1.0
37.6851,250,7298.6817,0.0
38.2286,250,7310.1544,1.0
35.7065,250,7321.5493,0.0
35.4045,250,7332.9443,0.0
36.7217,250,7344.585,1.0
36.2334,250,7357.4972,0.0
36.7872,250,7368.6769,0.0
39.4143,250,7380.3397,1.0
37.5369,250,7391.8131,0.0
36.0262,250,7403.2679,0.0
36.2825,250,7414.8658,0.0
38.2473,250,7426.4445,1.0
38.2949,250,7437.9073,0.0
36.9695,250,7449.5409,1.0
35.6501,250,7461.0173,0.0
40.0596,250,7472.4533,2.0
43.0998,250,7483.9556,2.0
42.6061,250,7495.428,2.0
36.5954,250,7507.1304,0.0
34.1933,250,7518.6883,0.0
37.1576,250,7527.8247,1.0
36.4379,250,7539.4917,0.0
34.9175,250,7551.056,0.0
43.6237,250,7562.5233,3.0
38.4901,250,7574.1475,1.0
36.8251,250,7585.6397,0.0
34.3948,250,7597.2754,0.0
37.1573,250,7608.835,0.0
42.0444,250,7620.4975,3.0
37.5251,250,7632.1526,0.0
33.0131,250,7643.5449,0.0
44.7846,250,7655.081,3.0
41.888,250,7667.0734,2.0
36.6181,250,7679.3736,0.0
40.0066,250,7690.9377,1.0
39.5962,250,7702.5339,1.0
37.4994,250,7714.1659,1.0
34.9257,250,7725.7814,0.0
34.4066,250,7737.4468,0.0
35.6037,250,7749.1115,0.0
33.8297,250,7761.0444,0.0
35.2223,250,7771.4449,0.0
32.4565,250,7783.129,0.0
34.7694,250,7794.453,1.0
38.9864,250,7805.8483,1.0
46.8214,250,7817.2511,4.0
37.4012,250,7828.7125,1.0
36.9487,250,7840.2209,1.0
38.479,250,7851.963,2.0
47.0068,250,7863.4668,5.0
34.0372,250,7874.9054,0.0
36.3128,250,7886.3587,1.0
34.397,250,7897.8366,0.0
39.8318,250,7909.3489,2.0
37.5791,250,7920.8888,1.0
33.5556,250,7932.3182,0.0
37.811,250,7943.719,1.0
39.1435,250,7955.2372,1.0
36.922,250,7966.8551,0.0
37.2041,250,7978.3606,0.0
34.1985,250,7989.9239,0.0
37.0976,250,8001.3702,0.0
38.514,250,8012.789,1.0
31.8499,250,8021.8418,0.0
39.3717,250,8033.3283,1.0
36.8253,250,8044.7863,1.0
35.7079,250,8056.1731,0.0
41.4068,250,8068.9145,2.0
42.4549,250,8080.7361,2.0
39.8643,250,8092.2332,1.0
37.1096,250,8103.9364,0.0
36.2391,250,8115.3838,1.0
35.8763,250,8128.8911,0.0
36.1939,250,8140.7482,0.0
40.7988,250,8152.2343,3.0
33.133,250,8163.661,0.0
38.4798,250,8175.1394,1.0
35.25,250,8186.6806,1.0
41.5017,250,8198.7878,2.0
35.9132,250,8210.3315,0.0
39.3693,250,8222.0179,1.0
34.3529,250,8233.4812,0.0
43.0151,250,8244.9844,3.0
35.8101,250,8256.8208,0.0
38.1715,250,8265.8367,1.0
37.6221,250,8277.2295,0.0
34.9565,250,8288.6974,0.0
41.3632,250,8300.1289,1.0
42.7855,250,8311.5258,3.0
39.4887,250,8323.2774,1.0
44.0571,250,8334.8209,3.0
37.3433,250,8346.5252,1.0
37.6047,250,8357.8391,0.0
40.4903,250,8369.2113,2.0
38.6951,250,8382.0784,1.0
41.2489,250,8395.2963,2.0
41.3178,250,8406.9963,2.0
44.0579,250,8418.3506,3.0
35.4876,250,8429.8085,0.0
42.5464,250,8441.1976,2.0
44.4818,250,8452.6615,3.0
35.0265,250,8464.1423,0.0
38.3824,250,8475.7157,1.0
35.4401,250,8487.2075,0.0
40.4669,250,8498.8176,1.0
41.0277,250,8507.8801,2.0
34.5875,250,8519.2151,0.0
40.6324,250,8530.5482,1.0
36.3853,250,8542.0556,0.0
37.5687,250,8553.5971,0.0
35.0666,250,8564.913,0.0
36.1243,250,8576.3103,0.0
40.7176,250,8587.8777,2.0
40.8789,250,8599.3361,2.0
43.1205,250,8610.7678,2.0
44.5439,250,8622.2129,3.0
36.3016,250,8633.6225,0.0
38.1549,250,8645.166,1.0
41.6682,250,8656.7218,2.0
38.7903,250,8668.1962,1.0
36.5414,250,8679.7043,0.0
38.5252,250,8691.3524,0.0
36.1113,250,8704.3058,0.0
39.4699,250,8715.9621,2.0
41.4683,250,8727.575,1.0
39.3396,250,8739.1542,1.0
40.7907,250,8750.6418,2.0
39.7122,250,8759.7568,2.0
42.685,250,8772.7712,2.0
39.9424,250,8784.0614,2.0
42.8464,250,8795.5009,2.0
39.1408,250,8807.1106,1.0
39.7243,250,8818.5615,1.0
39.8584,250,8829.8854,1.0
40.1128,250,8841.3913,1.0
34.9726,250,8852.9901,0.0
34.0703,250,8864.5373,0.0
39.8981,250,8875.9731,2.0
36.3307,250,8887.4687,0.0
37.7563,250,8898.9787,0.0
39.1664,250,8910.4721,1.0
38.7032,250,8921.9083,1.0
38.7821,250,8933.4748,1.0
38.0075,250,8945.2097,0.0
39.5318,250,8956.6794,0.0
40.7275,250,8968.2017,2.0
36.1007,250,8979.6523,0.0
37.6755,250,8991.278,0.0
36.4715,250,9001.1294,0.0
39.1142,250,9013.4487,1.0
36.4859,250,9025.1633,0.0
39.4761,250,9036.7763,2.0
38.4391,250,9048.2546,1.0
40.8863,250,9059.8003,2.0
37.6742,250,9071.3485,0.0
40.9821,250,9082.708,2.0
38.2131,250,9094.2781,1.0
34.491,250,9105.6453,0.0
41.8021,250,9117.0212,2.0
39.1001,250,9128.5156,1.0
40.6354,250,9139.923,1.0
37.9534,250,9151.5425,1.0
40.8842,250,9162.9817,2.0
40.6818,250,9174.6179,2.0
39.5193,250,9186.4494,1.0
38.4996,250,9198.1095,1.0
39.4814,250,9209.5137,1.0
42.1073,250,9221.071,2.0
35.9238,250,9232.424,0.0
42.6304,250,9241.5571,2.0
38.6844,250,9252.9629,1.0
