#{"t_start": 1555726407.8244798, "env_id": "Catcher3d-v1"}
r,l,t,scoring_reward
25.9129,250,572.6431,0.0
29.3634,250,582.1612,1.0
24.9556,250,591.7316,0.0
31.3551,250,601.2946,1.0
28.4959,250,610.8672,0.0
23.895,250,620.5231,0.0
21.1535,250,630.2433,0.0
24.1538,250,639.8572,0.0
29.3575,250,649.4121,0.0
26.0556,250,660.0521,0.0
29.4395,250,671.3423,1.0
24.0588,250,682.2582,0.0
28.6842,250,693.3234,0.0
26.1575,250,704.9152,1.0
31.9904,250,716.9223,0.0
25.4348,250,729.0488,0.0
24.9621,250,739.8046,0.0
23.4094,250,748.188,0.0
27.8528,250,758.8075,0.0
31.1818,250,769.4392,1.0
30.0329,250,780.2221,1.0
29.6837,250,791.2,1.0
28.4049,250,802.0775,0.0
27.8331,250,812.9312,0.0
27.7178,250,823.7299,0.0
31.2121,250,834.7123,1.0
28.4388,250,845.5715,1.0
27.0041,250,856.3863,1.0
29.5075,250,867.2456,0.0
30.9618,250,878.4349,1.0
28.6289,250,889.3172,1.0
26.297,250,900.2453,0.0
29.4009,250,911.3079,0.0
27.6667,250,922.4043,1.0
24.5635,250,933.3895,0.0
24.9007,250,944.513,0.0
27.326,250,955.1879,0.0
29.8906,250,966.2339,1.0
27.3159,250,974.6964,0.0
29.0632,250,985.5177,2.0
27.0374,250,996.4807,1.0
27.9716,250,1007.3894,1.0
26.8309,250,1018.4866,1.0
29.196,250,1030.7726,0.0
25.6209,250,1041.9036,0.0
32.6754,250,1052.8695,1.0
29.573,250,1063.7416,1.0
29.4989,250,1074.9457,1.0
24.8178,250,1085.9597,0.0
32.1339,250,1097.0082,1.0
30.9004,250,1108.1514,1.0
26.3874,250,1119.2358,0.0
27.5563,250,1130.0829,0.0
27.9716,250,1141.3401,0.0
24.5619,250,1152.4404,0.0
26.8792,250,1163.3589,0.0
27.0844,250,1174.6452,0.0
24.0706,250,1185.8759,0.0
27.6874,250,1197.1764,0.0
28.2392,250,1205.8856,0.0
31.6245,250,1216.7998,1.0
23.7365,250,1227.9071,1.0
32.1781,250,1238.8154,2.0
28.8402,250,1249.7275,1.0
28.3422,250,1260.9267,0.0
28.6779,250,1271.9599,1.0
27.9263,250,1282.91,0.0
27.3641,250,1294.0235,0.0
30.2754,250,1304.884,0.0
27.9889,250,1315.9089,0.0
31.1488,250,1326.9645,1.0
29.3357,250,1338.5475,1.0
27.9923,250,1350.3162,0.0
28.1774,250,1361.309,0.0
30.6207,250,1372.4833,1.0
25.4545,250,1383.6902,0.0
34.5828,250,1394.676,2.0
26.7191,250,1405.7262,0.0
28.5971,250,1417.0385,0.0
32.6317,250,1428.1207,1.0
30.5555,250,1439.3012,1.0
27.0829,250,1447.7678,0.0
30.2531,250,1458.866,0.0
27.7093,250,1470.1051,0.0
27.4806,250,1481.3282,0.0
32.1545,250,1492.3206,0.0
27.7856,250,1503.6187,0.0
31.3186,250,1514.6685,0.0
31.5571,250,1525.6822,0.0
34.8266,250,1537.0932,2.0
32.7117,250,1548.1292,0.0
26.7898,250,1559.4261,0.0
30.1595,250,1570.7878,1.0
26.2364,250,1582.0464,0.0
29.0903,250,1593.2876,0.0
26.3262,250,1604.5113,0.0
30.5247,250,1616.871,0.0
31.8834,250,1627.7541,1.0
30.3908,250,1638.797,0.0
30.3892,250,1650.0561,0.0
32.94,250,1662.4332,2.0
30.7682,250,1673.3161,0.0
25.703,250,1682.1028,0.0
26.9768,250,1693.2181,0.0
31.8343,250,1704.3621,1.0
34.0171,250,1715.4315,1.0
28.657,250,1726.5446,0.0
29.1555,250,1737.8796,0.0
30.0955,250,1749.0053,1.0
27.6664,250,1760.3091,0.0
33.8415,250,1771.7855,2.0
27.164,250,1782.9914,0.0
35.1536,250,1794.1937,2.0
25.4239,250,1805.4975,0.0
25.6807,250,1816.8931,0.0
29.0256,250,1828.1555,1.0
29.3101,250,1839.4913,0.0
31.6784,250,1850.7712,2.0
36.6632,250,1862.2325,3.0
31.8677,250,1873.5434,0.0
32.4738,250,1884.5851,0.0
30.4128,250,1896.0161,0.0
24.9312,250,1907.2751,0.0
30.5478,250,1915.995,1.0
34.2088,250,1927.2574,2.0
28.889,250,1938.4617,0.0
32.7505,250,1949.7103,2.0
30.5491,250,1960.9515,2.0
25.199,250,1972.7235,0.0
28.9982,250,1984.7861,0.0
28.7009,250,1996.2477,0.0
28.239,250,2007.6909,0.0
29.5964,250,2018.8343,0.0
30.8591,250,2030.059,1.0
28.6745,250,2041.2385,0.0
28.2978,250,2052.4439,0.0
30.6133,250,2063.8319,2.0
30.8201,250,2075.5278,0.0
28.0265,250,2086.8303,1.0
27.7354,250,2098.3002,0.0
28.8807,250,2109.7643,1.0
31.6007,250,2121.0224,1.0
27.5886,250,2132.4567,0.0
28.593,250,2143.856,0.0
33.4638,250,2155.1642,2.0
32.5125,250,2163.9306,1.0
29.1621,250,2175.1884,0.0
30.9186,250,2186.3838,0.0
28.4308,250,2197.8688,0.0
28.9526,250,2209.1421,0.0
33.7122,250,2220.4324,1.0
26.9606,250,2231.5495,0.0
30.9724,250,2242.9183,0.0
33.3596,250,2254.2602,1.0
32.016,250,2265.5364,1.0
31.0332,250,2276.8493,1.0
28.1867,250,2288.7232,0.0
30.0309,250,2300.7528,0.0
29.6464,250,2312.0846,0.0
27.7631,250,2323.4252,0.0
29.163,250,2334.7202,0.0
32.639,250,2346.0895,2.0
29.7264,250,2357.4539,0.0
32.4242,250,2368.967,1.0
33.2241,250,2380.5809,1.0
30.5908,250,2391.9154,1.0
31.7572,250,2400.8119,2.0
31.668,250,2412.0054,2.0
28.3609,250,2423.2762,0.0
32.0241,250,2434.6308,1.0
34.371,250,2445.9943,2.0
31.4073,250,2457.5662,1.0
28.8842,250,2468.9801,0.0
26.8003,250,2480.2577,0.0
36.0093,250,2491.7843,2.0
28.6394,250,2503.1442,0.0
30.0705,250,2514.4761,0.0
32.0336,250,2525.9156,2.0
29.5448,250,2537.241,0.0
32.1984,250,2548.6373,0.0
28.5874,250,2559.951,1.0
31.0167,250,2571.2254,0.0
27.8928,250,2582.4615,0.0
35.7556,250,2593.7976,2.0
30.1919,250,2605.7474,0.0
30.6348,250,2617.571,2.0
30.9997,250,2628.9123,0.0
36.0208,250,2637.6461,2.0
32.6208,250,2648.8632,1.0
34.7389,250,2660.1137,1.0
30.595,250,2671.5145,1.0
34.6136,250,2682.9188,1.0
31.231,250,2694.2584,0.0
31.8835,250,2705.6435,1.0
35.6055,250,2716.9079,2.0
29.3052,250,2728.1081,0.0
30.4164,250,2739.538,0.0
33.8874,250,2750.7503,1.0
32.3335,250,2762.0111,1.0
32.7221,250,2773.3684,0.0
32.4905,250,2784.7492,1.0
27.6968,250,2796.2101,0.0
29.362,250,2807.6504,0.0
30.1475,250,2819.0461,0.0
29.0025,250,2830.4065,0.0
33.8941,250,2841.7464,1.0
33.3453,250,2853.1069,1.0
27.843,250,2864.573,0.0
30.3415,250,2876.0328,0.0
33.3588,250,2885.0095,1.0
30.8886,250,2896.3197,1.0
31.3976,250,2907.6164,0.0
28.1282,250,2919.2258,0.0
34.3275,250,2931.5432,2.0
32.3551,250,2943.1906,0.0
33.4821,250,2954.6307,0.0
30.7586,250,2965.8424,1.0
26.2192,250,2977.7076,0.0
26.8471,250,2989.0738,0.0
31.6435,250,3000.501,0.0
26.163,250,3011.9842,0.0
29.2473,250,3023.4951,0.0
29.9361,250,3034.9902,0.0
33.6958,250,3046.5195,1.0
31.1158,250,3057.9541,0.0
27.6707,250,3069.4728,0.0
37.1498,250,3081.0333,3.0
24.8288,250,3092.6903,1.0
32.3409,250,3104.2726,1.0
33.2517,250,3115.9049,2.0
30.0936,250,3124.9532,0.0
36.8721,250,3136.434,2.0
35.3115,250,3147.8366,2.0
32.6695,250,3159.1742,0.0
34.1068,250,3170.6072,0.0
34.3193,250,3182.385,2.0
31.5165,250,3193.7452,1.0
30.0477,250,3205.1747,0.0
33.549,250,3216.4639,1.0
28.4224,250,3227.8819,0.0
34.4257,250,3240.0906,1.0
29.8449,250,3251.955,1.0
30.1928,250,3263.4529,0.0
35.3509,250,3274.8395,2.0
33.6863,250,3286.3533,0.0
32.3205,250,3297.9017,1.0
31.1521,250,3309.2866,0.0
32.7069,250,3320.8286,1.0
31.3107,250,3332.3966,1.0
34.8294,250,3344.0755,2.0
29.7158,250,3355.521,0.0
30.9646,250,3364.4979,0.0
29.649,250,3375.8833,1.0
28.888,250,3387.2682,1.0
34.8206,250,3398.7349,2.0
35.717,250,3410.0078,2.0
32.7884,250,3421.4751,1.0
32.7881,250,3434.2851,0.0
37.3283,250,3445.5536,3.0
36.3642,250,3456.8983,1.0
28.7781,250,3468.1985,1.0
33.9214,250,3479.6549,2.0
37.26,250,3491.1471,3.0
33.109,250,3502.5286,0.0
30.7788,250,3513.992,1.0
29.4678,250,3525.5882,0.0
32.6289,250,3537.2095,1.0
30.4087,250,3548.6741,0.0
29.3671,250,3561.5342,1.0
34.1777,250,3572.6656,1.0
30.4517,250,3584.3796,0.0
29.5604,250,3595.8853,0.0
36.8465,250,3607.1739,3.0
30.0226,250,3616.1959,0.0
31.8808,250,3627.5439,0.0
30.006,250,3638.9444,0.0
32.0095,250,3650.3356,1.0
27.8643,250,3661.9008,0.0
36.8547,250,3673.2485,2.0
37.0574,250,3684.4971,1.0
34.6894,250,3695.8652,1.0
27.6479,250,3707.3395,0.0
29.7702,250,3718.9401,0.0
30.0219,250,3730.3864,0.0
32.5787,250,3741.8663,1.0
35.0115,250,3753.3714,2.0
30.0792,250,3765.045,0.0
31.2533,250,3776.8196,0.0
33.7774,250,3788.66,1.0
33.8987,250,3800.1843,1.0
28.4625,250,3811.6573,0.0
32.4958,250,3823.1997,0.0
31.7646,250,3834.8819,0.0
29.2933,250,3846.378,1.0
31.891,250,3855.5109,0.0
28.7968,250,3867.266,1.0
28.7979,250,3880.2894,1.0
31.7676,250,3891.8537,0.0
31.9165,250,3903.6335,1.0
28.9651,250,3915.185,0.0
35.8759,250,3926.7817,1.0
30.6449,250,3938.5496,0.0
36.0362,250,3949.903,1.0
28.4135,250,3961.3776,0.0
34.5766,250,3972.9205,3.0
33.2006,250,3984.4936,1.0
33.5387,250,3996.0837,1.0
37.1537,250,4007.6004,2.0
30.1273,250,4019.0741,0.0
36.6584,250,4030.642,3.0
31.245,250,4042.1215,0.0
34.8804,250,4053.7282,1.0
30.5914,250,4065.3429,0.0
35.795,250,4076.8163,0.0
31.6271,250,4088.5859,1.0
30.7904,250,4097.7236,0.0
28.5655,250,4109.329,0.0
32.3863,250,4120.8333,0.0
29.405,250,4132.3216,0.0
31.8408,250,4143.8987,0.0
31.2988,250,4155.5041,1.0
33.9168,250,4166.9639,1.0
30.6116,250,4178.7378,0.0
32.7555,250,4191.3307,1.0
31.3475,250,4202.8313,0.0
31.7744,250,4214.4442,1.0
33.4419,250,4225.8294,1.0
32.1251,250,4237.4388,1.0
31.7247,250,4249.0112,0.0
32.221,250,4260.6263,0.0
31.0826,250,4272.1773,0.0
33.014,250,4283.7126,0.0
31.6887,250,4295.4893,0.0
29.8377,250,4306.879,0.0
32.2946,250,4318.3307,1.0
34.0986,250,4329.7899,1.0
32.1985,250,4341.4067,1.0
31.0197,250,4350.3929,0.0
33.3805,250,4361.8826,1.0
32.3325,250,4373.288,1.0
30.7182,250,4385.0182,0.0
33.6596,250,4396.5144,1.0
31.6751,250,4407.9807,1.0
31.568,250,4419.3316,0.0
34.3864,250,4430.7586,0.0
31.8973,250,4442.1226,0.0
34.4654,250,4453.5633,0.0
31.84,250,4464.997,0.0
36.6287,250,4476.5592,2.0
32.2009,250,4488.0391,0.0
29.6684,250,4499.542,0.0
31.8938,250,4512.4727,1.0
30.1075,250,4523.9011,0.0
29.1853,250,4535.7933,0.0
33.596,250,4547.3928,1.0
39.4593,250,4558.851,2.0
31.7838,250,4570.2695,0.0
31.027,250,4581.8445,0.0
33.9358,250,4591.0757,0.0
33.9904,250,4602.5394,0.0
35.809,250,4614.0051,1.0
35.5137,250,4625.5033,1.0
32.246,250,4637.1079,1.0
32.7323,250,4648.619,0.0
33.541,250,4660.1486,0.0
36.5871,250,4671.6003,3.0
34.426,250,4683.2108,0.0
30.7398,250,4694.6446,0.0
35.849,250,4706.222,1.0
34.0225,250,4717.9727,1.0
29.9312,250,4729.5262,0.0
32.0221,250,4741.433,0.0
31.726,250,4752.9618,0.0
31.1909,250,4764.4542,0.0
37.7213,250,4776.2246,1.0
30.455,250,4788.191,0.0
32.4619,250,4799.9562,0.0
30.67,250,4811.6074,0.0
43.2801,250,4824.2668,4.0
32.4633,250,4833.4508,0.0
34.7271,250,4845.0287,1.0
35.7121,250,4856.4699,2.0
30.9313,250,4868.2701,0.0
29.88,250,4879.7977,0.0
33.8312,250,4891.2763,1.0
32.2623,250,4902.9043,1.0
30.117,250,4914.7807,1.0
30.8855,250,4926.6817,1.0
27.8372,250,4938.2763,0.0
31.7753,250,4949.8761,0.0
32.2001,250,4961.4778,1.0
36.3911,250,4972.9819,1.0
34.551,250,4984.5936,1.0
33.2191,250,4996.1831,0.0
31.969,250,5007.8275,0.0
33.5983,250,5019.3301,0.0
32.4109,250,5030.7759,1.0
29.557,250,5042.2359,0.0
31.4772,250,5053.758,0.0
33.6163,250,5065.2743,0.0
34.3705,250,5076.7791,0.0
37.7903,250,5085.774,2.0
34.8779,250,5097.1275,1.0
33.7162,250,5108.733,0.0
37.2794,250,5120.0295,2.0
37.1033,250,5131.4695,2.0
34.0484,250,5144.2558,1.0
37.5499,250,5155.5642,2.0
30.9919,250,5166.8345,0.0
34.5979,250,5178.2999,0.0
33.9137,250,5189.7131,1.0
35.0902,250,5201.2687,1.0
35.1606,250,5214.0728,1.0
35.9048,250,5225.8963,0.0
35.2585,250,5237.3615,0.0
35.2284,250,5248.8785,0.0
32.273,250,5260.5222,0.0
34.893,250,5272.0811,1.0
34.0731,250,5283.558,0.0
38.1647,250,5295.0754,1.0
37.3953,250,5306.7056,1.0
35.7958,250,5318.373,1.0
31.4538,250,5327.5584,0.0
33.3168,250,5339.2297,1.0
36.8234,250,5350.8276,1.0
35.9601,250,5362.3227,2.0
34.7584,250,5373.7467,0.0
30.5213,250,5385.534,0.0
34.2584,250,5396.9009,0.0
37.4883,250,5408.2652,1.0
33.602,250,5419.733,0.0
33.1947,250,5431.2116,0.0
32.7681,250,5442.7925,0.0
38.2346,250,5455.0457,2.0
36.0377,250,5467.1435,2.0
37.3976,250,5478.6771,2.0
36.1353,250,5490.2427,1.0
34.7417,250,5501.9425,0.0
35.7154,250,5513.3647,1.0
39.0617,250,5524.8401,2.0
33.4912,250,5536.4616,0.0
36.0545,250,5547.9703,1.0
32.0825,250,5559.6493,0.0
32.0238,250,5568.9374,0.0
31.0381,250,5580.6173,0.0
35.0968,250,5592.1447,1.0
32.5372,250,5603.7288,0.0
36.8039,250,5615.2704,1.0
33.7593,250,5626.5681,0.0
35.1217,250,5638.1951,1.0
35.1272,250,5649.5934,0.0
33.5995,250,5660.9985,0.0
33.7552,250,5672.5204,0.0
40.5842,250,5683.9508,2.0
33.2909,250,5695.5745,0.0
34.7085,250,5707.2802,0.0
34.6455,250,5718.8193,1.0
34.1344,250,5730.382,0.0
35.0662,250,5742.1233,1.0
32.2552,250,5753.5725,0.0
32.7447,250,5765.0775,0.0
35.0032,250,5777.9678,0.0
33.8033,250,5789.3941,1.0
33.5634,250,5800.8131,0.0
33.7866,250,5812.1913,0.0
33.2186,250,5821.352,0.0
38.5816,250,5832.6588,1.0
36.5984,250,5844.0172,1.0
40.7212,250,5855.4777,2.0
33.9126,250,5866.7937,0.0
36.6501,250,5878.1977,1.0
32.6953,250,5889.597,0.0
33.3031,250,5901.1458,0.0
32.5961,250,5912.4576,0.0
35.7992,250,5924.0477,1.0
32.8974,250,5935.5567,0.0
37.9049,250,5947.3103,1.0
34.7813,250,5958.8659,0.0
36.7754,250,5970.3903,0.0
35.6997,250,5982.1051,0.0
33.4628,250,5993.5819,0.0
35.6547,250,6005.1269,0.0
35.8508,250,6016.5162,1.0
35.5211,250,6028.0183,1.0
40.5533,250,6039.583,3.0
36.1408,250,6050.9714,1.0
38.7102,250,6060.0961,1.0
36.5702,250,6071.3882,0.0
38.9631,250,6083.0434,2.0
37.5133,250,6095.6549,1.0
37.9323,250,6107.1623,1.0
36.3618,250,6118.5255,0.0
34.8344,250,6129.8941,0.0
33.8261,250,6141.3401,0.0
35.7865,250,6152.9693,2.0
35.5928,250,6164.4044,1.0
31.9775,250,6175.9168,0.0
32.7914,250,6187.7182,0.0
35.5493,250,6199.3717,0.0
37.3482,250,6210.9134,1.0
32.0356,250,6222.4603,1.0
31.5911,250,6233.9976,0.0
42.3725,250,6245.429,3.0
33.7594,250,6256.85,0.0
35.3542,250,6268.3917,0.0
34.3675,250,6279.8784,0.0
33.0457,250,6291.3702,0.0
35.8607,250,6300.4349,2.0
40.5674,250,6311.821,2.0
38.7639,250,6323.2407,2.0
34.68,250,6334.7033,0.0
37.2026,250,6346.1356,1.0
38.4256,250,6357.552,1.0
34.2922,250,6368.9577,0.0
30.7418,250,6380.4462,0.0
33.7778,250,6392.2392,1.0
34.3038,250,6404.8052,0.0
40.7719,250,6416.5631,2.0
40.3758,250,6428.3023,2.0
37.1481,250,6439.8829,1.0
31.658,250,6451.381,0.0
37.5243,250,6462.9873,1.0
40.3177,250,6474.4725,2.0
37.091,250,6485.9724,1.0
37.181,250,6497.4824,2.0
35.5187,250,6509.0089,0.0
37.3541,250,6520.4594,1.0
41.5852,250,6532.0108,2.0
39.1516,250,6543.6302,1.0
36.6117,250,6552.677,1.0
33.8196,250,6564.0857,0.0
35.8232,250,6575.5582,0.0
37.8629,250,6587.273,1.0
34.5749,250,6598.8174,0.0
34.7047,250,6610.2991,0.0
36.4905,250,6621.8125,0.0
44.1698,250,6633.2622,4.0
37.1733,250,6644.7895,1.0
34.3026,250,6656.3288,0.0
34.2969,250,6667.9941,0.0
35.7614,250,6679.5336,0.0
37.6135,250,6691.1901,1.0
39.7222,250,6702.6448,2.0
36.157,250,6714.0583,0.0
36.3712,250,6726.8437,1.0
41.1302,250,6738.275,2.0
35.5957,250,6749.9244,0.0
40.3341,250,6761.4579,2.0
34.1103,250,6772.9377,0.0
35.2917,250,6784.5233,1.0
37.9847,250,6793.6037,1.0
34.3098,250,6804.9708,0.0
38.5464,250,6816.4417,1.0
36.9543,250,6827.9216,1.0
34.6585,250,6839.4037,0.0
40.7238,250,6850.8813,2.0
35.0432,250,6862.3247,0.0
40.2449,250,6873.9358,1.0
35.3647,250,6885.2872,0.0
36.3664,250,6896.6905,0.0
36.0653,250,6908.3236,0.0
36.2972,250,6919.7201,0.0
35.5596,250,6931.2745,0.0
39.1295,250,6942.973,2.0
38.2115,250,6954.4529,1.0
35.5592,250,6965.8594,1.0
35.7004,250,6977.3982,0.0
41.4343,250,6989.4254,2.0
37.3962,250,7002.2538,1.0
36.1095,250,7013.7226,0.0
34.9091,250,7025.5907,0.0
32.4007,250,7035.3724,0.0
35.3625,250,7047.3789,0.0
37.0677,250,7059.0158,0.0
41.7992,250,7070.3864,2.0
34.2254,250,7081.84,0.0
38.0072,250,7093.3515,1.0
36.8056,250,7104.7557,0.0
34.7607,250,7116.1345,0.0
43.7291,250,7127.552,3.0
35.7434,250,7139.2399,0.0
35.4411,250,7150.7157,0.0
36.4349,250,7162.253,0.0
36.9731,250,7173.7917,1.0
36.1292,250,7185.5377,0.0
33.3485,250,7197.0168,0.0
36.4852,250,7208.4866,0.0
36.5171,250,7220.0894,1.0
35.992,250,7231.6774,1.0
37.8975,250,7243.2965,2.0
40.0863,250,7254.8957,2.0
36.1878,250,7266.6088,0.0
37.83,250,7278.1847,1.0
35.4251,250,7287.2881,0.0
36.0007,250,7298.8762,0.0
35.8254,250,7310.3704,1.0
39.9891,250,7321.7438,1.0
37.375,250,7333.1387,1.0
38.3316,250,7344.7824,1.0
35.4095,250,7357.6986,1.0
43.2565,250,7368.872,3.0
34.2613,250,7380.5324,0.0
35.8527,250,7392.0119,0.0
40.7775,250,7403.4619,2.0
37.4105,250,7415.0606,1.0
34.4257,250,7426.6389,0.0
36.0541,250,7438.1017,1.0
35.1216,250,7449.7349,1.0
34.235,250,7461.2085,0.0
34.6774,250,7472.6473,0.0
34.5619,250,7484.15,0.0
38.816,250,7495.6224,2.0
34.8735,250,7507.324,0.0
40.2547,250,7518.8831,3.0
37.4872,250,7528.0187,1.0
36.8472,250,7539.6855,1.0
37.4996,250,7551.2504,1.0
36.4246,250,7562.7184,0.0
34.0975,250,7574.3425,0.0
33.6723,250,7585.8317,0.0
39.0759,250,7597.4691,0.0
44.2688,250,7609.0302,3.0
35.57,250,7620.6971,0.0
49.4225,250,7632.3465,5.0
34.3084,250,7643.7395,0.0
37.6278,250,7655.2758,1.0
35.0677,250,7667.2671,0.0
38.7871,250,7679.568,2.0
37.9365,250,7691.1322,1.0
38.4659,250,7702.7284,1.0
40.7181,250,7714.3603,2.0
34.8816,250,7725.9757,0.0
34.7063,250,7737.6408,0.0
37.1042,250,7749.3069,0.0
39.7134,250,7761.2387,1.0
33.7909,250,7771.6348,0.0
32.8758,250,7783.3235,0.0
33.5697,250,7794.6467,0.0
32.2054,250,7806.0549,0.0
35.0363,250,7817.4428,0.0
40.0985,250,7828.9068,2.0
36.4399,250,7840.415,1.0
34.9004,250,7852.1578,1.0
33.1457,250,7863.6614,0.0
36.1149,250,7875.0998,0.0
33.7514,250,7886.5532,0.0
39.1341,250,7898.0314,1.0
34.0022,250,7909.5441,0.0
38.061,250,7921.0832,1.0
37.7013,250,7932.5132,1.0
39.3117,250,7943.9133,1.0
39.5714,250,7955.4312,1.0
36.1099,250,7967.0499,1.0
40.4487,250,7978.5549,1.0
38.1149,250,7990.1181,0.0
34.5497,250,8001.5646,0.0
35.9557,250,8012.9838,0.0
34.4404,250,8022.0372,0.0
37.7419,250,8033.5213,1.0
40.3411,250,8044.9807,2.0
42.0723,250,8056.3674,2.0
35.0852,250,8069.1079,0.0
34.7612,250,8080.9386,0.0
39.5509,250,8092.4275,2.0
36.5358,250,8104.1302,1.0
41.1775,250,8115.5782,2.0
38.4829,250,8129.0849,1.0
34.1556,250,8140.9434,0.0
35.8811,250,8152.4287,0.0
35.3081,250,8163.8554,0.0
36.2137,250,8175.334,0.0
35.9052,250,8186.8751,0.0
40.6681,250,8198.9827,2.0
39.4743,250,8210.5317,1.0
40.5968,250,8222.2127,3.0
42.6027,250,8233.6761,2.0
40.531,250,8245.1796,1.0
39.0758,250,8257.0157,1.0
41.8686,250,8266.0313,3.0
36.8717,250,8277.4253,0.0
36.3406,250,8288.8915,0.0
36.83,250,8300.3245,0.0
37.9882,250,8311.7199,0.0
36.8662,250,8323.4709,0.0
37.0873,250,8335.0152,0.0
37.8256,250,8346.7202,0.0
37.3145,250,8358.033,1.0
40.0546,250,8369.4058,2.0
38.2033,250,8382.2729,1.0
37.9594,250,8395.4916,0.0
39.0132,250,8407.1909,0.0
39.578,250,8418.5456,1.0
35.6897,250,8430.001,0.0
35.6027,250,8441.3931,0.0
38.0001,250,8452.8555,1.0
38.109,250,8464.3367,1.0
35.6161,250,8475.9104,0.0
39.2607,250,8487.4067,1.0
36.8468,250,8499.0114,0.0
40.9379,250,8508.0751,1.0
37.574,250,8519.4089,0.0
38.686,250,8530.7352,0.0
40.6609,250,8542.25,1.0
35.4598,250,8553.789,0.0
39.6816,250,8565.1067,1.0
41.609,250,8576.5056,2.0
42.6661,250,8588.0721,2.0
45.8832,250,8599.5299,3.0
37.538,250,8610.9616,1.0
39.0841,250,8622.4081,1.0
38.0687,250,8633.8173,1.0
35.6236,250,8645.3602,0.0
36.8146,250,8656.9162,0.0
38.4904,250,8668.3902,1.0
39.7451,250,8679.8985,1.0
39.3304,250,8691.5462,1.0
36.5876,250,8704.5002,1.0
45.0067,250,8716.1541,3.0
42.4287,250,8727.7697,3.0
42.0532,250,8739.348,2.0
37.2363,250,8750.8389,0.0
39.7167,250,8759.9538,1.0
44.3772,250,8772.9638,3.0
40.0292,250,8784.2558,2.0
38.0087,250,8795.6959,1.0
39.6563,250,8807.304,1.0
39.8818,250,8818.7561,1.0
37.1165,250,8830.0785,0.0
38.9707,250,8841.5857,1.0
38.2591,250,8853.1841,0.0
37.7224,250,8864.7321,1.0
35.9116,250,8876.1676,0.0
40.6522,250,8887.6631,2.0
41.3406,250,8899.1728,2.0
38.7197,250,8910.6692,1.0
39.4235,250,8922.1023,1.0
40.0127,250,8933.6698,2.0
42.8065,250,8945.4047,2.0
38.5873,250,8956.8738,1.0
43.1644,250,8968.3967,2.0
40.5964,250,8979.8467,2.0
37.2806,250,8991.4717,1.0
41.4189,250,9001.3188,1.0
34.2817,250,9013.6442,0.0
36.9982,250,9025.3558,1.0
38.8229,250,9036.9682,1.0
41.312,250,9048.4493,1.0
36.8367,250,9059.9933,0.0
43.8471,250,9071.5435,3.0
39.051,250,9082.9031,1.0
43.9211,250,9094.4738,3.0
42.9715,250,9105.8463,3.0
36.9281,250,9117.2157,0.0
42.4626,250,9128.7115,2.0
34.9069,250,9140.1184,0.0
38.4157,250,9151.7369,2.0
39.024,250,9163.1769,1.0
42.6722,250,9174.8122,2.0
43.1263,250,9186.6445,2.0
39.4215,250,9198.3043,2.0
43.4249,250,9209.7083,2.0
43.6639,250,9221.2654,3.0
42.3562,250,9232.6181,2.0
40.042,250,9241.7506,0.0
36.5504,250,9253.157,0.0
37.5092,250,9264.63,0.0
