#{"t_start": 1555726407.430709, "env_id": "Catcher3d-v1"}
r,l,t,scoring_reward
27.5769,250,835.1029,0.0
28.7559,250,845.9651,0.0
27.47,250,856.7806,0.0
24.9634,250,867.6424,0.0
23.7347,250,878.8282,0.0
24.6112,250,889.7104,0.0
25.8199,250,900.6379,0.0
26.0706,250,911.7025,0.0
26.5522,250,922.7969,0.0
24.2747,250,933.7817,0.0
27.4977,250,944.9079,1.0
32.5826,250,955.5811,2.0
24.2456,250,966.6281,0.0
28.0926,250,975.09,0.0
34.9039,250,985.9105,3.0
28.0186,250,996.8734,1.0
25.7957,250,1007.7774,0.0
25.7386,250,1018.8805,0.0
30.2193,250,1031.1604,1.0
25.7918,250,1042.2961,0.0
27.0943,250,1053.2549,0.0
31.4795,250,1064.1347,1.0
26.9164,250,1075.3398,0.0
26.9111,250,1086.3534,0.0
29.6424,250,1097.4008,1.0
29.9587,250,1108.5453,1.0
32.2675,250,1119.6286,1.0
31.4952,250,1130.477,2.0
28.2695,250,1141.7351,0.0
25.0614,250,1152.8331,1.0
27.593,250,1163.7525,0.0
29.8056,250,1175.0383,1.0
25.2592,250,1186.2705,0.0
26.4302,250,1197.5698,0.0
28.3198,250,1206.2805,0.0
28.3275,250,1217.1915,0.0
26.3994,250,1228.3015,0.0
28.5652,250,1239.208,2.0
30.6071,250,1250.1212,0.0
27.4929,250,1261.3202,0.0
33.0602,250,1272.352,2.0
33.1515,250,1283.3039,1.0
30.0901,250,1294.4152,1.0
28.6471,250,1305.2775,0.0
28.556,250,1316.3026,0.0
28.543,250,1327.3583,0.0
31.4811,250,1338.9403,1.0
27.4382,250,1350.7103,0.0
27.3027,250,1361.7021,0.0
29.8015,250,1372.8715,1.0
28.6133,250,1384.0842,0.0
29.3264,250,1395.0698,1.0
29.5633,250,1406.1199,0.0
27.4588,250,1417.4334,0.0
27.2501,250,1428.5154,0.0
38.1205,250,1439.6997,3.0
30.4824,250,1448.161,0.0
31.6779,250,1459.2601,2.0
29.2781,250,1470.4983,0.0
29.974,250,1481.7228,0.0
29.8912,250,1492.7146,1.0
31.9383,250,1504.0122,1.0
26.6664,250,1515.062,1.0
35.1447,250,1526.0759,2.0
30.2267,250,1537.4859,0.0
25.361,250,1548.5229,0.0
32.0392,250,1559.8196,1.0
29.0512,250,1571.1804,0.0
26.5309,250,1582.4399,0.0
28.8377,250,1593.6814,0.0
31.1424,250,1604.9016,1.0
27.2505,250,1617.2646,0.0
31.1535,250,1628.148,2.0
32.258,250,1639.1906,1.0
32.365,250,1650.4517,1.0
26.7025,250,1662.8268,0.0
29.8683,250,1673.7092,1.0
27.7115,250,1682.4945,0.0
31.8036,250,1693.6198,1.0
27.7888,250,1704.7553,0.0
35.3902,250,1715.8253,3.0
27.7544,250,1726.9408,0.0
33.0557,250,1738.2736,2.0
37.2057,250,1749.399,2.0
29.3693,250,1760.7001,0.0
29.8488,250,1772.1808,0.0
26.6881,250,1783.3848,0.0
32.7218,250,1794.5872,1.0
25.2665,250,1805.8897,0.0
28.9463,250,1817.2872,0.0
30.5928,250,1828.5502,1.0
23.2231,250,1839.8842,0.0
32.62,250,1851.1645,0.0
33.3156,250,1862.6262,1.0
29.6688,250,1873.9379,0.0
28.4739,250,1884.978,0.0
29.9872,250,1896.4088,0.0
26.4958,250,1907.6687,0.0
29.8394,250,1916.3888,1.0
28.413,250,1927.651,0.0
30.7042,250,1938.8565,2.0
31.4525,250,1950.105,1.0
32.4311,250,1961.3451,1.0
31.1837,250,1973.1174,1.0
28.2731,250,1985.1803,0.0
29.9016,250,1996.6414,1.0
28.8297,250,2008.0847,0.0
30.9777,250,2019.2291,1.0
28.6092,250,2030.4527,0.0
27.1654,250,2041.6325,0.0
29.315,250,2052.8376,0.0
29.6857,250,2064.2255,0.0
27.6876,250,2075.921,0.0
34.2076,250,2087.2244,2.0
30.2837,250,2098.6926,1.0
30.1255,250,2110.1583,1.0
31.1614,250,2121.4155,1.0
27.1612,250,2132.8497,0.0
29.1934,250,2144.2497,0.0
24.9899,250,2155.5585,0.0
30.7267,250,2164.3227,1.0
34.1811,250,2175.5853,1.0
26.3625,250,2186.7779,0.0
32.2572,250,2198.2628,2.0
29.5542,250,2209.5355,1.0
29.8329,250,2220.8258,0.0
28.2403,250,2231.9432,0.0
27.9028,250,2243.3122,1.0
27.2509,250,2254.6534,0.0
28.9315,250,2265.9292,0.0
29.4501,250,2277.2417,1.0
31.5619,250,2289.1177,1.0
31.566,250,2301.1457,1.0
27.4468,250,2312.4775,1.0
28.7546,250,2323.8189,0.0
27.3494,250,2335.1139,0.0
30.3905,250,2346.4827,1.0
29.0266,250,2357.8479,0.0
25.4906,250,2369.36,0.0
32.5248,250,2380.9744,1.0
31.6721,250,2392.3092,1.0
29.4587,250,2401.2056,0.0
32.2021,250,2412.3995,1.0
27.7789,250,2423.668,0.0
28.3416,250,2435.0243,0.0
31.9593,250,2446.3875,1.0
32.8979,250,2457.9595,2.0
28.9893,250,2469.3716,0.0
30.5625,250,2480.6524,1.0
30.4445,250,2492.1782,0.0
31.4974,250,2503.5369,0.0
26.6916,250,2514.8701,0.0
28.0609,250,2526.3093,0.0
30.048,250,2537.633,0.0
28.0729,250,2549.0303,0.0
30.9394,250,2560.345,0.0
30.2627,250,2571.6187,0.0
30.5143,250,2582.8605,0.0
33.8301,250,2594.1849,1.0
32.5924,250,2606.1407,1.0
28.2821,250,2617.9646,1.0
30.5062,250,2629.3059,1.0
29.384,250,2638.0392,0.0
29.2295,250,2649.2597,0.0
30.632,250,2660.5066,1.0
28.9022,250,2671.9079,0.0
31.9629,250,2683.313,1.0
31.2104,250,2694.6522,1.0
28.9451,250,2706.0365,0.0
30.7364,250,2717.3036,1.0
28.9908,250,2728.5017,1.0
28.1814,250,2739.9257,0.0
31.7415,250,2751.1432,0.0
29.6129,250,2762.399,0.0
30.885,250,2773.7613,0.0
33.826,250,2785.1436,1.0
32.286,250,2796.6035,1.0
31.0101,250,2808.0444,0.0
28.4903,250,2819.4396,1.0
34.1119,250,2830.8006,1.0
30.4833,250,2842.14,0.0
27.8823,250,2853.5015,0.0
36.773,250,2864.9676,2.0
34.2638,250,2876.4261,2.0
32.0349,250,2885.4028,1.0
39.7507,250,2896.7127,3.0
30.799,250,2908.0236,0.0
35.5584,250,2919.616,3.0
30.8265,250,2931.9359,0.0
34.4219,250,2943.5847,1.0
30.7998,250,2955.0212,1.0
29.624,250,2966.2354,0.0
28.308,250,2978.1109,0.0
28.4807,250,2989.4678,0.0
29.2116,250,3000.8939,0.0
34.3152,250,3012.3777,2.0
28.8637,250,3023.8892,0.0
30.0065,250,3035.3897,0.0
28.7478,250,3046.9132,0.0
29.7512,250,3058.348,0.0
28.1942,250,3069.8664,0.0
34.7765,250,3081.4268,2.0
27.6922,250,3093.0848,0.0
27.415,250,3104.6655,0.0
27.5835,250,3116.299,0.0
33.8435,250,3125.3444,1.0
34.9821,250,3136.8276,2.0
31.5213,250,3148.2301,0.0
30.3992,250,3159.5716,0.0
29.1993,250,3171.0,0.0
31.9356,250,3182.7783,1.0
29.4389,250,3194.1394,0.0
33.7607,250,3205.5697,1.0
28.24,250,3216.8583,0.0
30.7186,250,3228.2748,0.0
30.0089,250,3240.4836,1.0
30.3905,250,3252.3491,0.0
29.4812,250,3263.8484,0.0
35.194,250,3275.2331,2.0
30.8796,250,3286.7469,0.0
26.4414,250,3298.2954,0.0
28.2683,250,3309.6808,0.0
30.2924,250,3321.2233,0.0
31.1663,250,3332.7895,0.0
35.2541,250,3344.4691,1.0
29.9338,250,3355.9156,1.0
31.4311,250,3364.8921,0.0
32.49,250,3376.2767,1.0
34.1601,250,3387.6621,1.0
32.1881,250,3399.1279,0.0
28.6639,250,3410.3926,0.0
30.8283,250,3421.8691,0.0
28.1694,250,3434.6771,0.0
37.2963,250,3445.9464,2.0
32.4758,250,3457.288,0.0
31.0424,250,3468.5916,0.0
32.4174,250,3480.0474,0.0
32.387,250,3491.5408,1.0
33.3665,250,3502.9216,0.0
32.1627,250,3514.3857,1.0
29.6805,250,3525.9821,0.0
31.4059,250,3537.6036,0.0
30.177,250,3549.0677,0.0
28.0833,250,3561.9278,0.0
29.0567,250,3573.0597,0.0
25.5928,250,3584.7728,0.0
28.953,250,3596.2784,0.0
32.4138,250,3607.568,0.0
29.5125,250,3616.5895,0.0
34.4178,250,3627.9382,1.0
30.7435,250,3639.3376,0.0
28.7624,250,3650.7287,0.0
27.9868,250,3662.2948,0.0
31.4706,250,3673.641,0.0
32.7065,250,3684.8909,1.0
29.3485,250,3696.2593,0.0
34.6838,250,3707.7327,1.0
31.8253,250,3719.3336,0.0
37.6476,250,3730.7804,2.0
36.0565,250,3742.2606,2.0
35.7523,250,3753.7655,1.0
29.4688,250,3765.4381,0.0
29.6012,250,3777.2137,0.0
31.1938,250,3789.0531,1.0
28.2153,250,3800.5782,0.0
29.305,250,3812.0514,0.0
34.1991,250,3823.5938,1.0
30.5292,250,3835.2766,0.0
30.6715,250,3846.7719,0.0
32.4872,250,3855.906,1.0
27.4046,250,3867.6584,0.0
26.7246,250,3880.6833,0.0
26.9482,250,3892.2315,0.0
32.1187,250,3904.0297,0.0
29.312,250,3915.5789,0.0
27.5004,250,3927.1765,0.0
28.9474,250,3938.929,0.0
27.3619,250,3950.2974,0.0
29.4699,250,3961.7711,1.0
31.7752,250,3973.3137,1.0
30.7329,250,3984.8872,0.0
34.3057,250,3996.4782,0.0
35.3336,250,4007.9936,1.0
33.7166,250,4019.4684,0.0
30.5213,250,4031.036,0.0
29.0356,250,4042.5156,0.0
33.4961,250,4054.1211,1.0
34.2492,250,4065.7375,2.0
30.3454,250,4077.2098,0.0
33.7076,250,4088.9807,1.0
30.1909,250,4098.1166,0.0
32.5538,250,4109.7228,1.0
33.7979,250,4121.2275,1.0
28.3241,250,4132.7146,0.0
33.7605,250,4144.288,1.0
29.8245,250,4155.8969,0.0
33.5469,250,4167.3568,1.0
37.8743,250,4179.1326,2.0
30.6523,250,4191.758,0.0
31.5205,250,4203.2254,0.0
36.6068,250,4214.8382,2.0
34.009,250,4226.223,1.0
34.4264,250,4237.8322,1.0
32.9722,250,4249.407,0.0
31.4035,250,4261.0195,0.0
32.3527,250,4272.5709,0.0
31.2127,250,4284.1062,0.0
29.8271,250,4295.8825,0.0
33.2437,250,4307.2726,1.0
29.1144,250,4318.7309,0.0
33.0537,250,4330.184,0.0
29.5196,250,4341.8009,0.0
28.6196,250,4350.7874,0.0
32.7456,250,4362.2754,1.0
33.7074,250,4373.6817,0.0
34.7266,250,4385.4122,1.0
29.7451,250,4396.9071,0.0
40.7467,250,4408.374,3.0
29.2378,250,4419.7253,0.0
33.0243,250,4431.153,1.0
37.0461,250,4442.5167,2.0
31.5045,250,4453.9571,0.0
30.9168,250,4465.3903,0.0
31.4623,250,4476.9521,0.0
30.1694,250,4488.4328,0.0
36.6137,250,4499.9333,1.0
30.8554,250,4512.8668,0.0
31.3524,250,4524.2953,0.0
35.5148,250,4536.1874,1.0
32.9615,250,4547.7864,1.0
33.5478,250,4559.246,0.0
34.041,250,4570.6643,1.0
35.0924,250,4582.2382,1.0
30.3659,250,4591.4685,0.0
30.3372,250,4602.9327,1.0
33.2203,250,4614.3987,0.0
31.8453,250,4625.8962,1.0
33.2174,250,4637.5016,1.0
32.7846,250,4649.013,0.0
32.6627,250,4660.5414,2.0
29.777,250,4671.9934,0.0
36.9784,250,4683.6058,2.0
38.3056,250,4695.0373,1.0
35.9272,250,4706.6148,2.0
34.6491,250,4718.3664,0.0
34.1273,250,4729.9203,1.0
34.4037,250,4741.8271,1.0
31.3508,250,4753.3549,0.0
34.662,250,4764.8482,1.0
31.0737,250,4776.6177,0.0
29.8784,250,4788.5852,0.0
29.4447,250,4800.3497,0.0
34.1979,250,4812.0015,1.0
31.0648,250,4824.6595,1.0
41.7353,250,4833.8418,4.0
35.9591,250,4845.4176,1.0
33.0019,250,4856.8645,0.0
38.3174,250,4868.6632,2.0
34.5063,250,4880.1897,1.0
31.7802,250,4891.67,0.0
31.4688,250,4903.2974,1.0
30.2089,250,4915.1743,0.0
30.9047,250,4927.0815,0.0
34.0887,250,4938.67,1.0
31.9907,250,4950.2701,1.0
33.1363,250,4961.8715,1.0
31.8558,250,4973.376,0.0
35.2394,250,4984.9877,0.0
36.6319,250,4996.5759,2.0
33.693,250,5008.2211,0.0
37.2943,250,5019.7242,1.0
31.6376,250,5031.17,0.0
31.2644,250,5042.6285,0.0
36.7236,250,5054.1491,1.0
32.8386,250,5065.6684,0.0
40.5017,250,5077.1725,2.0
32.0976,250,5086.1677,0.0
34.1982,250,5097.5225,1.0
37.0088,250,5109.1212,1.0
34.7116,250,5120.423,2.0
31.4187,250,5131.8637,0.0
31.6578,250,5144.6491,0.0
38.2921,250,5155.9574,2.0
33.5048,250,5167.2277,1.0
30.7532,250,5178.6935,0.0
34.9472,250,5190.1071,1.0
32.3024,250,5201.6559,1.0
39.6196,250,5214.4655,2.0
33.5406,250,5226.2899,1.0
33.7935,250,5237.7551,0.0
33.3837,250,5249.2721,0.0
32.676,250,5260.9163,0.0
33.4292,250,5272.4752,0.0
38.8467,250,5283.9517,1.0
35.172,250,5295.4679,1.0
39.4947,250,5307.0996,2.0
31.8024,250,5318.7686,1.0
30.7082,250,5327.9521,0.0
30.6596,250,5339.6228,0.0
33.1673,250,5351.2224,0.0
34.152,250,5362.7163,0.0
33.3792,250,5374.1365,0.0
37.1752,250,5385.9273,1.0
35.9843,250,5397.2948,1.0
36.206,250,5408.6587,1.0
36.4642,250,5420.1269,0.0
34.9619,250,5431.6056,0.0
35.775,250,5443.1865,0.0
36.2989,250,5455.4408,1.0
31.9902,250,5467.5372,1.0
34.0787,250,5479.0709,0.0
34.422,250,5490.6364,1.0
32.8394,250,5502.3362,0.0
33.6853,250,5513.7588,0.0
30.8078,250,5525.2347,0.0
31.5517,250,5536.856,0.0
33.134,250,5548.3638,0.0
37.9965,250,5560.0434,1.0
30.7367,250,5569.3305,0.0
34.7611,250,5581.0102,0.0
30.1002,250,5592.5394,0.0
30.826,250,5604.1156,0.0
32.6129,250,5615.6638,0.0
32.2177,250,5626.9615,0.0
34.6451,250,5638.5885,0.0
33.4239,250,5649.9866,0.0
34.8,250,5661.3921,0.0
33.7939,250,5672.9138,0.0
34.0049,250,5684.3445,0.0
36.3506,250,5695.9681,1.0
31.3992,250,5707.6768,0.0
32.6144,250,5719.2134,0.0
38.0318,250,5730.7753,1.0
33.0663,250,5742.5168,0.0
35.7021,250,5753.9662,1.0
37.6384,250,5765.4717,2.0
37.6779,250,5778.3606,2.0
32.3033,250,5789.7877,0.0
38.7811,250,5801.2071,1.0
33.8674,250,5812.5849,0.0
39.259,250,5821.7448,2.0
37.767,250,5833.0525,1.0
33.3794,250,5844.4104,0.0
31.3562,250,5855.8668,0.0
32.9489,250,5867.1875,0.0
34.3615,250,5878.5937,0.0
33.5002,250,5889.9905,0.0
34.887,250,5901.5367,0.0
37.8802,250,5912.8498,2.0
32.9571,250,5924.4407,0.0
40.7619,250,5935.95,2.0
38.6033,250,5947.7051,2.0
33.9821,250,5959.2599,0.0
37.1921,250,5970.7864,1.0
35.3517,250,5982.4959,0.0
35.5696,250,5993.9761,1.0
36.1358,250,6005.521,1.0
33.3232,250,6016.9095,0.0
35.1073,250,6028.4122,1.0
35.9731,250,6039.9769,1.0
38.8046,250,6051.365,2.0
35.8671,250,6060.4893,1.0
37.8751,250,6071.7819,2.0
36.3914,250,6083.4355,1.0
35.365,250,6096.0486,1.0
38.9054,250,6107.5573,1.0
41.3941,250,6118.9209,2.0
37.8513,250,6130.287,2.0
35.4196,250,6141.7346,1.0
35.1057,250,6153.3635,1.0
32.9978,250,6164.7863,0.0
34.8131,250,6176.3107,1.0
32.6247,250,6188.1124,0.0
35.5553,250,6199.7657,1.0
36.1841,250,6211.3066,0.0
39.1032,250,6222.8539,2.0
37.3638,250,6234.3907,0.0
35.0267,250,6245.8231,0.0
34.9115,250,6257.244,0.0
41.8611,250,6268.7857,3.0
35.138,250,6280.2645,0.0
36.4334,250,6291.7638,0.0
37.9371,250,6300.8308,1.0
35.9034,250,6312.2143,2.0
35.8845,250,6323.6335,1.0
34.247,250,6335.0956,0.0
38.492,250,6346.5295,2.0
37.5792,250,6357.9462,1.0
33.3428,250,6369.352,0.0
38.3585,250,6380.8403,1.0
30.9626,250,6392.6323,0.0
32.8938,250,6405.1991,0.0
38.6539,250,6416.9569,2.0
42.2409,250,6428.6963,3.0
40.5538,250,6440.2767,2.0
37.308,250,6451.7742,1.0
33.634,250,6463.3813,0.0
35.4109,250,6474.8661,0.0
41.2464,250,6486.3659,3.0
35.6261,250,6497.876,0.0
35.3151,250,6509.402,0.0
35.0118,250,6520.853,0.0
35.9198,250,6532.4077,1.0
37.3319,250,6544.024,0.0
37.6989,250,6553.0709,2.0
40.3927,250,6564.4834,2.0
33.7246,250,6575.9518,0.0
35.1438,250,6587.6671,0.0
34.2845,250,6599.2114,0.0
37.4007,250,6610.6935,1.0
34.8665,250,6622.2055,0.0
30.8515,250,6633.6558,0.0
35.0424,250,6645.1824,0.0
32.9437,250,6656.7413,0.0
36.6989,250,6668.388,1.0
35.17,250,6679.9212,0.0
35.1158,250,6691.5834,0.0
37.1762,250,6703.0374,1.0
38.777,250,6714.4542,2.0
37.9367,250,6727.2374,1.0
35.3759,250,6738.6691,0.0
43.5128,250,6750.3189,3.0
36.6942,250,6761.8522,1.0
37.6663,250,6773.3302,2.0
34.026,250,6784.9192,1.0
38.4485,250,6793.9914,1.0
35.4723,250,6805.3618,1.0
36.6163,250,6816.8357,1.0
36.1511,250,6828.3115,0.0
33.8664,250,6839.7974,0.0
34.4852,250,6851.2752,0.0
37.9355,250,6862.7181,1.0
37.4308,250,6874.3274,0.0
36.006,250,6885.6808,0.0
36.603,250,6897.0846,1.0
36.0951,250,6908.7171,1.0
38.0611,250,6920.115,1.0
35.5099,250,6931.6685,1.0
40.8624,250,6943.3662,2.0
35.8724,250,6954.8468,0.0
36.8994,250,6966.2534,1.0
34.3502,250,6977.7918,0.0
33.6493,250,6989.8233,0.0
35.6578,250,7002.6473,1.0
37.172,250,7014.1163,0.0
40.004,250,7025.9817,1.0
34.1206,250,7035.7643,0.0
36.0041,250,7047.7717,1.0
36.6358,250,7059.4098,0.0
37.4059,250,7070.7786,1.0
42.1935,250,7082.2329,2.0
35.1984,250,7093.7451,0.0
35.2285,250,7105.1494,0.0
32.9813,250,7116.5275,0.0
38.4907,250,7127.946,1.0
35.5211,250,7139.633,0.0
36.0895,250,7151.1084,1.0
37.6253,250,7162.6475,2.0
38.0002,250,7174.185,1.0
39.376,250,7185.9318,2.0
36.7768,250,7197.4097,0.0
38.1851,250,7208.8779,1.0
36.7591,250,7220.4831,1.0
41.6018,250,7232.0716,2.0
38.735,250,7243.6898,2.0
34.7183,250,7255.2897,0.0
40.8404,250,7267.0024,2.0
34.9955,250,7278.5782,0.0
39.7198,250,7287.681,2.0
39.4119,250,7299.2701,1.0
37.8926,250,7310.7427,1.0
36.946,250,7322.1343,1.0
38.068,250,7333.5324,1.0
40.4373,250,7345.176,2.0
33.9796,250,7358.0842,0.0
42.0837,250,7369.265,2.0
37.5139,250,7380.9272,0.0
39.4797,250,7392.4014,2.0
37.8843,250,7403.8561,1.0
37.6044,250,7415.4537,0.0
36.2358,250,7427.0325,0.0
36.969,250,7438.4947,1.0
39.7374,250,7450.129,2.0
33.4462,250,7461.6047,0.0
38.3457,250,7473.0414,0.0
39.3284,250,7484.5427,1.0
36.3735,250,7496.0169,1.0
35.5312,250,7507.7185,0.0
36.8642,250,7519.2762,1.0
41.3763,250,7528.4114,3.0
33.2806,250,7540.0791,0.0
38.8416,250,7551.6438,1.0
38.6776,250,7563.1115,2.0
40.2443,250,7574.7354,2.0
39.5806,250,7586.2244,1.0
35.7949,250,7597.8637,0.0
37.1056,250,7609.4239,0.0
41.625,250,7621.0853,2.0
35.9821,250,7632.7407,0.0
37.9572,250,7644.1324,1.0
44.4819,250,7655.6694,4.0
38.9712,250,7667.6612,1.0
39.7773,250,7679.9616,2.0
42.6303,250,7691.5261,3.0
36.3878,250,7703.121,0.0
38.6642,250,7714.7544,2.0
36.6992,250,7726.3698,1.0
34.8818,250,7738.0349,0.0
38.6452,250,7749.6997,2.0
36.6174,250,7761.6351,0.0
37.6402,250,7772.0257,1.0
32.7808,250,7783.7173,0.0
34.185,250,7795.0386,0.0
39.7712,250,7806.4366,2.0
36.9523,250,7817.8332,1.0
41.5017,250,7829.3005,2.0
31.542,250,7840.8086,0.0
36.2719,250,7852.5522,0.0
37.2322,250,7864.0551,1.0
35.0354,250,7875.4927,0.0
38.3517,250,7886.9463,1.0
39.9102,250,7898.4246,2.0
36.4783,250,7909.9378,0.0
35.0145,250,7921.4773,0.0
35.6533,250,7932.9067,0.0
37.9455,250,7944.3075,1.0
36.9235,250,7955.8253,0.0
39.682,250,7967.4435,1.0
33.2305,250,7978.9491,0.0
33.9662,250,7990.5125,0.0
38.4932,250,8001.9589,1.0
40.2802,250,8013.3774,1.0
38.7175,250,8022.4309,2.0
41.0368,250,8033.9108,2.0
35.0127,250,8045.3756,0.0
34.7747,250,8056.7615,0.0
39.0312,250,8069.5018,2.0
36.0287,250,8081.3323,0.0
37.5015,250,8092.8204,0.0
34.0605,250,8104.5243,0.0
38.3235,250,8115.9714,1.0
33.9448,250,8129.4796,0.0
40.1823,250,8141.3371,0.0
37.8234,250,8152.8223,1.0
40.536,250,8164.2495,2.0
34.0639,250,8175.7272,0.0
41.4368,250,8187.2683,2.0
40.589,250,8199.3763,2.0
42.1899,250,8210.9199,2.0
37.8485,250,8222.6063,1.0
37.4661,250,8234.0692,1.0
35.9806,250,8245.5693,0.0
41.6766,250,8257.4087,2.0
41.9123,250,8266.4235,2.0
41.0985,250,8277.819,1.0
35.9895,250,8289.2852,1.0
44.3032,250,8300.7172,3.0
41.4913,250,8312.114,2.0
39.8016,250,8323.8656,1.0
36.3835,250,8335.4092,0.0
39.4307,250,8347.1141,1.0
37.8345,250,8358.4275,1.0
38.6105,250,8369.7992,1.0
38.9342,250,8382.6587,1.0
39.7682,250,8395.8855,1.0
38.7386,250,8407.5835,1.0
38.741,250,8418.9449,1.0
42.9828,250,8430.3959,2.0
41.3437,250,8441.7867,2.0
35.2042,250,8453.2491,0.0
38.5252,250,8464.7309,1.0
41.6103,250,8476.3032,2.0
43.2902,250,8487.7963,3.0
40.11,250,8499.4051,1.0
35.9629,250,8508.4686,1.0
39.5332,250,8519.8033,0.0
41.3785,250,8531.1322,2.0
41.0258,250,8542.644,2.0
40.8752,250,8554.1794,1.0
39.7355,250,8565.5014,1.0
36.3684,250,8576.8992,0.0
41.8691,250,8588.466,2.0
39.7001,250,8599.9228,1.0
36.2166,250,8611.3562,1.0
40.6717,250,8622.8016,1.0
38.5172,250,8634.2109,0.0
39.6854,250,8645.7542,2.0
39.2936,250,8657.3099,1.0
46.7149,250,8668.7843,4.0
39.1308,250,8680.2921,0.0
45.2498,250,8691.9416,3.0
37.1724,250,8704.8942,1.0
39.0482,250,8716.5511,1.0
37.2739,250,8728.1621,0.0
36.9208,250,8739.7421,0.0
40.8792,250,8751.2335,1.0
37.8382,250,8760.3445,1.0
41.6758,250,8773.3584,1.0
41.6726,250,8784.6499,2.0
43.2073,250,8796.0845,2.0
36.9637,250,8807.7012,0.0
40.7691,250,8819.1494,2.0
35.0463,250,8830.4725,0.0
42.4803,250,8841.9798,3.0
37.2064,250,8853.5781,0.0
39.1297,250,8865.1258,1.0
40.9805,250,8876.5612,2.0
41.3661,250,8888.057,2.0
38.5634,250,8899.5654,1.0
38.6899,250,8911.063,2.0
37.1091,250,8922.4964,1.0
36.9351,250,8934.0604,0.0
37.5776,250,8945.7999,0.0
41.5773,250,8957.2675,2.0
40.6246,250,8968.7884,2.0
43.2555,250,8980.2402,2.0
41.4521,250,8991.866,1.0
42.6646,250,9001.7104,2.0
46.1221,250,9014.0332,4.0
39.4445,250,9025.7494,1.0
39.237,250,9037.3635,1.0
38.0558,250,9048.843,0.0
39.1466,250,9060.3874,0.0
40.474,250,9071.9366,2.0
38.2694,250,9083.2964,2.0
36.5106,250,9094.8677,0.0
47.5867,250,9106.235,5.0
40.8028,250,9117.6099,1.0
40.0222,250,9129.1051,1.0
42.5232,250,9140.5113,2.0
41.1525,250,9152.1305,2.0
38.8937,250,9163.5703,2.0
33.9121,250,9175.2063,1.0
41.5921,250,9187.0379,2.0
37.0322,250,9198.6979,0.0
40.3251,250,9210.1021,1.0
38.233,250,9221.6586,0.0
37.6365,250,9233.0122,0.0
39.2755,250,9242.1454,1.0
40.327,250,9253.5508,1.0
36.5611,250,9265.0231,0.0
